Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample index in scope,Sample ID1,Sample start time,Overall state,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],Density [g/m L],Unit of Density [g/m L],
27,08r13,3/20/2026 11:08:26 PM,OK,Unchecked,0,,25.0,°C,,2.248,mL,,60.196,g,,60.1955,g,1.0,g/mL,
28,09r13,3/20/2026 11:18:46 PM,OK,Unchecked,0,,25.0,°C,,2.224,mL,,59.820,g,,59.8205,g,1.0,g/mL,
29,10r13,3/20/2026 11:29:01 PM,OK,Unchecked,0,,25.0,°C,,2.170,mL,,59.728,g,,59.7283,g,1.0,g/mL,
30,b1r14,3/20/2026 11:39:30 PM,OK,Unchecked,0,,25.0,°C,,2.225,mL,,59.967,g,,59.9667,g,1.0,g/mL,
31,b2r14,3/20/2026 11:49:41 PM,OK,Unchecked,0,,25.0,°C,,2.232,mL,,60.182,g,,60.1823,g,1.0,g/mL,
32,b3r14,3/20/2026 11:59:56 PM,OK,Unchecked,0,,25.0,°C,,2.222,mL,,59.994,g,,59.9937,g,1.0,g/mL,
33,01r14,3/21/2026 12:10:11 AM,OK,Unchecked,0,,25.0,°C,,2.200,mL,,59.765,g,,59.7653,g,1.0,g/mL,
34,02r14,3/21/2026 12:20:25 AM,OK,Unchecked,0,,25.0,°C,,2.244,mL,,60.418,g,,60.4180,g,1.0,g/mL,
35,03r14,3/21/2026 12:30:41 AM,OK,Unchecked,0,,25.0,°C,,2.212,mL,,59.860,g,,59.8597,g,1.0,g/mL,
36,04r14,3/21/2026 12:40:54 AM,OK,Unchecked,0,,25.0,°C,,2.202,mL,,60.114,g,,60.1135,g,1.0,g/mL,
37,05r14,3/21/2026 12:51:07 AM,OK,Unchecked,0,,25.0,°C,,2.206,mL,,59.593,g,,59.5933,g,1.0,g/mL,
38,07r14,3/21/2026 1:01:18 AM,OK,Unchecked,0,,25.0,°C,,2.217,mL,,60.108,g,,60.1078,g,1.0,g/mL,
39,08r14,3/21/2026 1:11:32 AM,OK,Unchecked,0,,25.0,°C,,2.206,mL,,59.745,g,,59.7450,g,1.0,g/mL,
40,09r14,3/21/2026 1:21:43 AM,OK,Unchecked,0,,25.0,°C,,2.221,mL,,59.948,g,,59.9475,g,1.0,g/mL,
41,10r14,3/21/2026 1:32:03 AM,OK,Unchecked,0,,25.0,°C,,2.238,mL,,60.467,g,,60.4671,g,1.0,g/mL,
42,12r14,3/21/2026 1:42:20 AM,OK,Unchecked,0,,25.0,°C,,2.230,mL,,60.232,g,,60.2318,g,1.0,g/mL,
3/21/2026 8:06:35 PMSystemInternal,,,,,,,,,,,,,,,,,,,,1/1
