Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
21,V12_LD_20210808,9/27/2021 4:43:12 PM,OK,Unchecked,0,,25.0,°C,,2.495,mL,,59.803,g,,59.8027,g,,1.0,g/mL
22,V10_LD_20210808,9/27/2021 4:53:57 PM,OK,Unchecked,0,,25.0,°C,,2.496,mL,,60.131,g,,60.1313,g,,1.0,g/mL
23,V05_LD_20210808,9/27/2021 5:04:43 PM,OK,Unchecked,0,,25.0,°C,,2.516,mL,,60.391,g,,60.3908,g,,1.0,g/mL
24,V02_LD_20210808,9/27/2021 5:15:30 PM,OK,Unchecked,0,,25.0,°C,,2.475,mL,,59.556,g,,59.5556,g,,1.0,g/mL
25,V19_HN_20210805,9/27/2021 5:26:14 PM,OK,Unchecked,0,,25.0,°C,,2.460,mL,,59.674,g,,59.6739,g,,1.0,g/mL
26,V17_HN_20210805,9/27/2021 5:36:54 PM,OK,Unchecked,0,,25.0,°C,,2.489,mL,,60.348,g,,60.3475,g,,1.0,g/mL
27,V16_HN_20210805,9/27/2021 5:47:38 PM,OK,Unchecked,0,,25.0,°C,,2.482,mL,,60.192,g,,60.1925,g,,1.0,g/mL
28,V15_HN_20210805,9/27/2021 5:58:21 PM,OK,Unchecked,0,,25.0,°C,,2.504,mL,,60.601,g,,60.6008,g,,1.0,g/mL
29,V14_HN_20210805,9/27/2021 6:09:07 PM,OK,Unchecked,0,,25.0,°C,,2.475,mL,,60.073,g,,60.0727,g,,1.0,g/mL
30,V10_HN_20210805,9/27/2021 6:19:50 PM,OK,Unchecked,0,,25.0,°C,,2.476,mL,,60.044,g,,60.0437,g,,1.0,g/mL
31,V03_HN_20210806,9/27/2021 6:30:31 PM,OK,Unchecked,0,,25.0,°C,,2.514,mL,,60.281,g,,60.2807,g,,1.0,g/mL
32,CRM,9/27/2021 6:41:18 PM,OK,Unchecked,0,,25.0,°C,,2.460,mL,,60.524,g,,60.5244,g,,1.0,g/mL
SystemInternal9/27/2021 7:13:11 PM,,,,,,,,,,,,,,,,,,1/1,,
