Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
19,N_9_4_AI,9/7/2019 3:38:26 PM,OK,Unchecked,0,,25.0,°C,,2.560,mL,,60.123,g,,60.1227,g,,1.0,g/mL
20,D_10_1_BC,9/7/2019 3:49:18 PM,OK,Unchecked,0,,25.0,°C,,2.498,mL,,59.893,g,,59.8934,g,,1.0,g/mL
21,D_10_2_BC,9/7/2019 4:00:03 PM,OK,Unchecked,0,,25.0,°C,,2.484,mL,,59.956,g,,59.9564,g,,1.0,g/mL
22,D_10_3_BC,9/7/2019 4:10:43 PM,OK,Unchecked,0,,25.0,°C,,2.476,mL,,59.947,g,,59.9467,g,,1.0,g/mL
23,D_10_4_BC,9/7/2019 4:21:23 PM,OK,Unchecked,0,,25.0,°C,,2.439,mL,,60.204,g,,60.2042,g,,1.0,g/mL
24,D_10_5_BC,9/7/2019 4:32:01 PM,OK,Unchecked,0,,25.0,°C,,2.459,mL,,60.133,g,,60.1330,g,,1.0,g/mL
25,N_10_1_BC,9/7/2019 4:42:41 PM,OK,Unchecked,0,,25.0,°C,,2.460,mL,,60.134,g,,60.1336,g,,1.0,g/mL
26,N_10_2_BC,9/7/2019 4:53:19 PM,OK,Unchecked,0,,25.0,°C,,2.497,mL,,59.920,g,,59.9198,g,,1.0,g/mL
27,N_10_3_BC,9/7/2019 5:04:01 PM,OK,Unchecked,0,,25.0,°C,,2.563,mL,,59.965,g,,59.9654,g,,1.0,g/mL
28,N_10_4_BC,9/7/2019 5:14:54 PM,OK,Unchecked,0,,25.0,°C,,2.604,mL,,59.980,g,,59.9799,g,,1.0,g/mL
29,D_10_1_AI,9/7/2019 5:25:53 PM,OK,Unchecked,0,,25.0,°C,,2.534,mL,,59.984,g,,59.9836,g,,1.0,g/mL
30,D_10_2_AI,9/7/2019 5:36:43 PM,OK,Unchecked,0,,25.0,°C,,2.522,mL,,60.181,g,,60.1807,g,,1.0,g/mL
31,D_10_3_AI,9/7/2019 5:47:28 PM,OK,Unchecked,0,,25.0,°C,,2.492,mL,,60.132,g,,60.1321,g,,1.0,g/mL
32,D_10_4_AI,9/7/2019 5:58:10 PM,OK,Unchecked,0,,25.0,°C,,2.491,mL,,60.022,g,,60.0215,g,,1.0,g/mL
33,N_10_1_AI,9/7/2019 6:08:52 PM,OK,Unchecked,0,,25.0,°C,,2.562,mL,,60.003,g,,60.0026,g,,1.0,g/mL
34,N_10_2_AI,9/7/2019 6:19:45 PM,OK,Unchecked,0,,25.0,°C,,2.552,mL,,60.010,g,,60.0096,g,,1.0,g/mL
35,N_10_3_AI,9/7/2019 6:30:34 PM,OK,Unchecked,0,,25.0,°C,,2.574,mL,,59.948,g,,59.9483,g,,1.0,g/mL
36,N_10_4_AI,9/7/2019 6:41:26 PM,OK,Unchecked,0,,25.0,°C,,2.604,mL,,60.016,g,,60.0156,g,,1.0,g/mL
9/7/2019 7:49:02 PMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
