Task,T3931,,,,,
0.3135,41,-16.7,23.4,0.0075,,
0.322,42,-16.3,23.4,0.0075,,
0.3305,43,-15.8,23.4,0.0075,,
0.339,44,-15.3,23.4,0.0075,,
0.3465,45,-15,23.4,0.0075,,
0.355,46,-14.5,23.4,0.0075,,
0.3635,47,-14,23.4,0.0075,,
0.3715,48,-13.6,23.4,0.0075,,
0.38,49,-13.2,23.4,0.0075,,
0.3885,50,-12.7,23.4,0.0075,,
0.396,51,-12.4,23.4,0.0075,,
0.4045,52,-11.9,23.4,0.0075,,
0.413,53,-11.5,23.4,0.0075,,
0.4215,54,-11.1,23.4,0.0075,,
0.43,55,-10.7,23.4,0.0075,,
0.4385,56,-10.3,23.4,0.0075,,
0.446,57,-9.9,23.4,0.007,,
0.4545,58,-9.5,23.4,0.0075,,
0.463,59,-9.1,23.4,0.0075,,
0.471,60,-8.7,23.4,0.0075,,
0.4795,61,-8.3,23.4,0.0075,,
0.488,62,-7.9,23.4,0.0085,,
0.4955,63,-7.5,23.4,0.007,,
0.504,64,-7,23.4,0.0075,,
0.5125,65,-6.6,23.4,0.0075,,
0.521,66,-6.3,23.4,0.0075,,
0.5295,67,-5.9,23.4,0.0075,,
0.538,68,-5.4,23.4,0.0075,,
0.5455,69,-5.1,23.4,0.007,,
0.554,70,-4.6,23.4,0.0075,,
0.562,71,-4,23.4,0.0075,,
0.5705,72,-3.5,23.4,0.0075,,
0.579,73,-3.1,23.4,0.0075,,
0.5875,74,-2.6,23.4,0.0075,,
0.595,75,-2.2,23.4,0.0075,,
0.6035,76,-1.7,23.4,0.0075,,
0.612,77,-1.2,23.4,0.0075,,
0.6205,78,-0.7,23.4,0.0075,,
0.629,79,-0.2,23.4,0.0075,,
0.637,80,0.2,23.4,0.0075,,
0.645,81,0.2,23.4,0.0075,,
0.653,82,0.3,23.4,0.0075,,
0.6615,83,0.7,23.4,0.0075,,
0.67,84,1.1,23.4,0.0075,,
0.6785,85,1.6,23.4,0.0075,,
0.687,86,2.2,23.4,0.0075,,
0.6945,87,2.7,23.4,0.007,,
0.703,88,3.3,23.4,0.0075,,
0.7115,89,3.7,23.4,0.0075,,
0.72,90,3.9,23.4,0.0075,,
0.728,91,4.5,23.4,0.0075,,
0.7365,92,4.9,23.4,0.0075,,
0.745,93,5.3,23.4,0.0085,,
0.7525,94,5.7,23.4,0.007,,
0.761,95,6,23.4,0.0075,,
0.7695,96,6.4,23.4,0.0075,,
0.778,97,6.7,23.4,0.0075,,
0.7865,98,7.1,23.4,0.0075,,
0.794,99,7.5,23.4,0.0075,,
0.8025,100,7.9,23.4,0.0075,,
0.811,101,8.5,23.4,0.0075,,
0.819,102,9,23.4,0.0075,,
0.8275,103,9.6,23.4,0.0075,,
0.836,104,10.2,23.4,0.0075,,
0.8435,105,10.7,23.4,0.0075,,
0.852,106,11.3,23.4,0.0075,,
0.8605,107,11.8,23.4,0.0075,,
0.869,108,12.4,23.4,0.0075,,
0.8775,109,12.9,23.4,0.0075,,
0.886,110,13.4,23.4,0.0075,,
0.8935,111,13.8,23.4,0.0075,,
0.902,112,14.4,23.4,0.0075,,
0.9105,113,14.9,23.4,0.0075,,
0.9185,114,15.5,23.4,0.0075,,
0.927,115,16,23.4,0.0075,,
0.9355,116,16.5,23.4,0.0075,,
0.943,117,17,23.4,0.007,,
0.9515,118,17.5,23.4,0.0075,,
0.96,119,18.1,23.4,0.0075,,
0.9685,120,18.6,23.4,0.0075,,
0.977,121,19.1,23.4,0.0075,,
0.9855,122,19.6,23.4,0.0075,,
0.993,123,20.1,23.4,0.007,,
1.0015,124,20.7,23.4,0.0075,,
1.0095,125,21.3,23.4,0.0075,,
1.018,126,21.9,23.4,0.0075,,
1.0265,127,22.6,23.4,0.0075,,
1.035,128,23.2,23.4,0.0075,,
1.0425,129,23.8,23.4,0.0075,,
1.051,130,24.4,23.4,0.0075,,
1.0595,131,25,23.4,0.0075,,
1.068,132,25.6,23.4,0.0075,,
1.0765,133,26.3,23.4,0.0075,,
1.0845,134,27,23.4,0.0075,,
1.0925,135,27.6,23.4,0.008,,
1.1005,136,28.3,23.4,0.0075,,
1.109,137,29.1,23.4,0.0075,,
1.1175,138,29.8,23.4,0.0075,,
1.126,139,30.5,23.4,0.0075,,
1.1345,140,31.3,23.4,0.0075,,
1.142,141,32.1,23.4,0.0075,,
1.1505,142,33,23.4,0.0075,,
1.159,143,33.8,23.4,0.0075,,
1.1675,144,34.7,23.4,0.0075,,
1.1755,145,35.6,23.4,0.0075,,
1.184,146,36.5,23.5,0.0075,,
1.1925,147,37.5,23.4,0.0085,,
1.2,148,38.5,23.5,0.007,,
1.2085,149,39.5,23.5,0.0075,,
1.217,150,40.6,23.5,0.0075,,
1.2255,151,41.7,23.5,0.0075,,
1.234,152,42.9,23.5,0.0075,,
1.2425,153,44.1,23.5,0.0085,,
1.25,154,45.4,23.5,0.007,,
1.2585,155,46.8,23.5,0.0075,,
1.2665,156,48.3,23.5,0.0075,,
1.275,157,49.8,23.5,0.0075,,
1.2835,158,51.6,23.5,0.0075,,
1.292,159,53.3,23.5,0.0085,,
1.2995,160,55.3,23.5,0.007,,
1.308,161,57.4,23.5,0.0075,,
1.3165,162,59.8,23.5,0.0075,,
1.325,163,62.4,23.5,0.0075,,
1.3335,164,65.4,23.5,0.0075,,
1.3415,165,68.5,23.5,0.008,,
1.3495,166,72.3,23.5,0.0075,,
1.3575,167,76.4,23.5,0.0075,,
1.366,168,80.7,23.5,0.0075,,
1.3745,169,85.8,23.5,0.0075,,
1.383,170,91.5,23.5,0.0075,,
1.3915,171,96.7,23.5,0.0085,,
1.399,172,103.3,23.5,0.007,,
1.4075,173,110.2,23.5,0.0075,,
1.416,174,117.6,23.5,0.0075,,
1.4245,175,124.4,23.5,0.0075,,
1.4325,176,131.7,23.5,0.0075,,
1.441,177,138.2,23.5,0.0085,,
1.4485,178,145.4,23.5,0.007,,
1.457,179,152.2,23.5,0.0075,,
1.4655,180,158.3,23.5,0.0075,,
1.474,181,164.2,23.5,0.0075,,
1.4825,182,169.3,23.5,0.0075,,
1.491,183,173.3,23.5,0.0085,,
1.4985,184,177.1,23.5,0.007,,
1.507,185,180.2,23.5,0.0075,,
1.5155,186,183.1,23.5,0.0075,,
1.524,187,185,23.5,0.007,,
1.524,427,191.8,23.5,0,,
1.5245,428,191.8,23.5,0.0005,,
1.526,429,191.8,23.5,0.001,,
1.5285,430,191.8,23.5,0.002,,
1.5325,431,191.9,23.5,0.003,,
1.539,432,192.1,23.5,0.0045,,
1.5475,433,192.6,23.5,0.006,,
1.555,434,193.2,23.5,0.006,,
1.5635,435,194.1,23.5,0.0065,,
1.572,436,195.1,23.5,0.0065,,
1.5805,437,196,23.5,0.006,,
1.5885,438,196.8,23.5,0.0055,,
1.597,439,197.6,23.5,0.006,,
1.6045,440,198.5,23.5,0.006,,
1.613,441,199.3,23.5,0.0065,,
1.6215,442,200.1,23.5,0.006,,
1.63,443,200.9,23.5,0.006,,
1.6385,444,201.5,23.5,0.006,,
1.647,445,202.2,23.5,0.006,,
1.6545,446,202.9,23.5,0.006,,
1.663,447,203.6,23.5,0.0065,,
1.6715,448,204.3,23.5,0.006,,
1.68,449,204.9,23.5,0.006,,
1.688,450,205.6,23.5,0.0055,,
1.6965,451,206.3,23.5,0.006,,
1.704,452,206.8,23.5,0.006,,
1.7125,453,207.5,23.5,0.0065,,
1.721,454,208,23.5,0.006,,
1.7295,455,208.5,23.5,0.006,,
1.738,456,209.2,23.5,0.006,,
1.7465,457,209.7,23.5,0.006,,
1.754,458,210.1,23.5,0.006,,
1.7625,459,210.7,23.5,0.0065,,
1.771,460,211.2,23.5,0.006,,
1.779,461,211.7,23.5,0.0055,,
1.7875,462,212.1,23.5,0.006,,
1.796,463,212.7,23.5,0.006,,
1.8035,464,213.1,23.5,0.006,,
1.812,465,213.5,23.5,0.0065,,
1.8205,466,214,23.5,0.0065,,
1.829,467,214.5,23.5,0.006,,
1.8375,468,214.8,23.5,0.006,,
1.8455,469,215.4,23.5,0.0055,,
1.8535,470,215.8,23.5,0.006,,
1.862,471,216.1,23.5,0.0065,,
1.87,472,216.5,23.5,0.006,,
1.8785,473,217,23.5,0.006,,
1.887,474,217.3,23.5,0.006,,
1.8955,475,217.7,23.5,0.006,,
1.903,476,218.1,23.5,0.006,,
1.9115,477,218.5,23.5,0.0065,,
1.92,478,218.9,23.5,0.0065,,
1.9285,479,219.2,23.5,0.006,,
1.9365,480,219.7,23.5,0.0055,,
1.945,481,220,23.5,0.006,,
1.9525,482,220.4,23.5,0.006,,
1.961,483,220.8,23.5,0.0065,,
1.9695,484,221.1,23.5,0.0065,,
1.978,485,221.4,23.5,0.006,,
1.9865,486,221.7,23.5,0.006,,
1.995,487,222,23.5,0.006,,
2.0025,488,222.4,23.5,0.0055,,
2.011,489,222.6,23.5,0.0065,,
2.0195,490,223,23.5,0.0065,,
2.028,491,223.3,23.5,0.006,,
2.036,492,223.6,23.5,0.0055,,
2.0445,493,223.9,23.5,0.006,,
2.052,494,224.2,23.5,0.006,,
2.0605,495,224.5,23.5,0.0065,,
2.069,496,224.8,23.5,0.0065,,
2.0775,497,225.1,23.5,0.006,,
2.086,498,225.4,23.5,0.006,,
2.0945,499,225.7,23.5,0.006,,
2.102,500,226,23.5,0.006,,
2.1105,501,226.3,23.5,0.0065,,
2.119,502,226.6,23.5,0.006,,
2.1275,503,226.8,23.5,0.006,,
2.1355,504,227.1,23.5,0.0055,,
2.144,505,227.4,23.5,0.006,,
2.1515,506,227.7,23.5,0.006,,
2.16,507,227.9,23.5,0.0065,,
2.1685,508,228.2,23.5,0.006,,
2.177,509,228.4,23.5,0.006,,
2.1855,510,228.7,23.5,0.006,,
2.194,511,229,23.5,0.0065,,
2.2015,512,229.2,23.5,0.006,,
2.21,513,229.5,23.5,0.0065,,
2.2185,514,229.7,23.5,0.0065,,
2.2265,515,229.9,23.5,0.0055,,
2.235,516,230.2,23.5,0.006,,
2.2435,517,230.4,23.5,0.006,,
2.251,518,230.6,23.5,0.006,,
2.2595,519,230.9,23.5,0.0065,,
2.268,520,231.1,23.5,0.006,,
2.2765,521,231.4,23.5,0.006,,
2.285,522,231.6,23.5,0.006,,
2.2935,523,231.9,23.5,0.006,,
2.301,524,232,23.5,0.006,,
2.3095,525,232.2,23.5,0.0065,,
2.3175,526,232.4,23.5,0.006,,
2.326,527,232.6,23.5,0.006,,
2.3345,528,232.8,23.5,0.006,,
2.343,529,233,23.5,0.006,,
2.3505,530,233.2,23.5,0.006,,
2.359,531,233.5,23.5,0.0065,,
2.3675,532,233.6,23.5,0.0065,,
2.3755,533,233.9,23.5,0.0055,,
2.3835,534,234,23.5,0.0055,,
2.392,535,234.2,23.5,0.006,,
2.398,536,234.4,23.5,0.0045,,
2.399,537,234.5,23.5,0.001,,
2.3995,538,234.6,23.5,0.0005,,
2.4005,539,234.6,23.5,0.0005,,
2.4025,540,234.7,23.5,0.0015,,
2.405,541,234.7,23.5,0.002,,
2.408,542,234.8,23.5,0.0025,,
2.4125,543,234.9,23.5,0.0035,,
2.417,544,235,23.5,0.004,,
Scope 1/1, Sample 6/19 (TNK-6),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-14.6,23.4,NaN,,
0.001,1,-16.9,23.4,0.001,,
0.0025,2,-17.5,23.4,0.0015,,
0.005,3,-18,23.4,0.002,,
0.009,4,-18.5,23.4,0.0035,,
0.015,5,-19,23.4,0.0055,,
0.0235,6,-19.5,23.4,0.0075,,
0.032,7,-19.9,23.4,0.0075,,
0.0405,8,-20.3,23.4,0.0075,,
0.049,9,-20.6,23.4,0.007,,
0.0565,10,-20.8,23.4,0.007,,
0.065,11,-21,23.4,0.0075,,
0.0735,12,-21.1,23.4,0.0075,,
0.082,13,-21.1,23.4,0.0075,,
0.09,14,-21.1,23.4,0.0075,,
0.0985,15,-21,23.4,0.007,,
0.106,16,-20.8,23.4,0.007,,
0.1145,17,-20.7,23.4,0.0075,,
0.123,18,-20.5,23.4,0.0075,,
0.1315,19,-20.3,23.4,0.0075,,
0.14,20,-20,23.4,0.0075,,
0.1485,21,-19.7,23.4,0.0075,,
0.156,22,-19.4,23.4,0.007,,
0.1645,23,-19,23.4,0.0075,,
0.173,24,-18.7,23.4,0.0075,,
0.181,25,-18.4,23.4,0.0075,,
0.1895,26,-18.1,23.4,0.0075,,
0.198,27,-17.8,23.4,0.0075,,
0.2055,28,-17.5,23.4,0.007,,
0.214,29,-17.1,23.4,0.0075,,
0.2225,30,-16.8,23.4,0.0075,,
0.231,31,-16.4,23.4,0.0075,,
0.2395,32,-16.1,23.4,0.0075,,
0.248,33,-15.8,23.4,0.0075,,
0.2555,34,-15.4,23.4,0.007,,
0.264,35,-15,23.5,0.0075,,
0.2725,36,-14.7,23.5,0.0075,,
0.2805,37,-14.3,23.5,0.0075,,
0.289,38,-13.9,23.4,0.0075,,
0.2975,39,-13.6,23.5,0.0075,,
0.305,40,-13.3,23.5,0.007,,
0.3135,41,-12.9,23.5,0.0075,,
0.322,42,-12.5,23.5,0.0075,,
0.3305,43,-12.2,23.5,0.0075,,
0.339,44,-11.8,23.5,0.0075,,
0.3475,45,-11.5,23.5,0.0075,,
0.355,46,-11,23.5,0.007,,
0.3635,47,-10.6,23.5,0.0075,,
0.3715,48,-10.2,23.5,0.0075,,
0.38,49,-9.9,23.5,0.0075,,
0.3885,50,-9.6,23.5,0.0075,,
0.397,51,-9.2,23.5,0.007,,
0.4045,52,-8.8,23.5,0.007,,
0.413,53,-8.5,23.5,0.0075,,
0.4215,54,-8.1,23.5,0.0075,,
0.43,55,-7.8,23.5,0.0075,,
0.4385,56,-7.5,23.5,0.0075,,
0.4465,57,-7.1,23.5,0.0065,,
0.4545,58,-6.8,23.5,0.0075,,
0.4625,59,-6.4,23.5,0.0075,,
0.471,60,-6.1,23.5,0.0075,,
0.4795,61,-5.7,23.5,0.0075,,
0.488,62,-5.3,23.5,0.0075,,
0.4965,63,-4.9,23.5,0.0075,,
0.504,64,-4.4,23.5,0.007,,
0.5125,65,-3.9,23.5,0.0075,,
0.521,66,-3.5,23.5,0.0075,,
0.5295,67,-3.1,23.5,0.0075,,
0.5375,68,-2.6,23.5,0.0075,,
0.546,69,-2.2,23.5,0.0075,,
0.5535,70,-1.8,23.5,0.007,,
0.562,71,-1.3,23.5,0.0075,,
0.5705,72,-0.9,23.5,0.0075,,
0.579,73,-0.4,23.5,0.0075,,
0.5875,74,0,23.5,0.0075,,
0.596,75,0.3,23.5,0.0075,,
0.6035,76,0.3,23.5,0.007,,
0.612,77,0.3,23.5,0.0075,,
0.6205,78,0.7,23.5,0.0075,,
0.629,79,1,23.5,0.0075,,
0.637,80,1.5,23.5,0.0075,,
0.6455,81,1.9,23.5,0.007,,
0.653,82,2.5,23.5,0.007,,
0.6615,83,3.1,23.5,0.0075,,
0.67,84,3.9,23.5,0.0075,,
0.6785,85,3.8,23.5,0.0075,,
0.687,86,4.1,23.5,0.0075,,
0.6955,87,4.6,23.5,0.0075,,
0.703,88,5,23.5,0.007,,
0.7115,89,5.3,23.5,0.0075,,
0.72,90,5.7,23.5,0.0075,,
0.728,91,6,23.5,0.0075,,
0.7365,92,6.4,23.5,0.0075,,
0.745,93,6.7,23.5,0.007,,
0.7525,94,7,23.5,0.007,,
0.761,95,7.4,23.5,0.0075,,
0.7695,96,7.8,23.5,0.0075,,
0.778,97,8.3,23.5,0.0075,,
0.7865,98,8.8,23.5,0.0075,,
0.795,99,9.3,23.5,0.007,,
0.8025,100,9.7,23.5,0.007,,
0.811,101,10.2,23.5,0.0075,,
0.819,102,10.8,23.5,0.0075,,
0.8275,103,11.3,23.5,0.0075,,
0.836,104,11.8,23.5,0.0075,,
0.8445,105,12.3,23.5,0.0075,,
0.852,106,12.7,23.5,0.007,,
0.8605,107,13.2,23.5,0.0075,,
0.869,108,13.7,23.5,0.0075,,
0.8775,109,14.2,23.5,0.0075,,
0.886,110,14.7,23.5,0.0075,,
0.8945,111,15.1,23.5,0.0075,,
0.902,112,15.6,23.5,0.007,,
0.9105,113,16.1,23.5,0.0075,,
0.9185,114,16.6,23.5,0.0075,,
0.927,115,17.1,23.5,0.0075,,
0.9355,116,17.6,23.5,0.0075,,
0.944,117,18.1,23.5,0.0075,,
0.9515,118,18.6,23.5,0.007,,
0.96,119,19.1,23.5,0.0075,,
0.9685,120,19.6,23.5,0.0075,,
0.977,121,20.1,23.5,0.0075,,
0.985,122,20.6,23.5,0.0075,,
0.9935,123,21.2,23.5,0.0075,,
1.001,124,21.7,23.5,0.007,,
1.0095,125,22.3,23.5,0.0075,,
1.018,126,22.9,23.5,0.0075,,
1.0265,127,23.4,23.5,0.0075,,
1.035,128,24,23.5,0.0075,,
1.0435,129,24.6,23.5,0.0075,,
1.051,130,25.1,23.5,0.007,,
1.0595,131,25.8,23.5,0.0075,,
1.068,132,26.3,23.5,0.0075,,
1.076,133,26.9,23.5,0.0075,,
1.0845,134,27.6,23.5,0.0075,,
1.093,135,28.2,23.5,0.0075,,
1.1015,136,28.8,23.5,0.0075,,
1.109,137,29.5,23.5,0.007,,
1.1175,138,30.2,23.5,0.0075,,
1.126,139,30.9,23.5,0.0075,,
1.1345,140,31.6,23.5,0.0075,,
1.143,141,32.3,23.5,0.0075,,
1.1505,142,33,23.5,0.007,,
1.159,143,33.8,23.5,0.0075,,
1.167,144,34.6,23.5,0.0075,,
1.1755,145,35.4,23.5,0.0075,,
1.184,146,36.2,23.5,0.0075,,
1.1925,147,37,23.5,0.0075,,
1.2,148,37.8,23.5,0.007,,
1.2085,149,38.7,23.5,0.0075,,
1.217,150,39.7,23.5,0.0075,,
1.2255,151,40.7,23.5,0.0075,,
1.234,152,41.7,23.5,0.0075,,
1.242,153,42.7,23.5,0.0075,,
1.2505,154,43.7,23.5,0.0075,,
1.258,155,45,23.5,0.007,,
1.2665,156,46.3,23.5,0.0075,,
1.275,157,47.6,23.5,0.0075,,
1.2835,158,49,23.5,0.0075,,
1.292,159,50.5,23.5,0.0075,,
1.3005,160,52,23.5,0.0075,,
1.308,161,53.9,23.5,0.007,,
1.3165,162,55.9,23.5,0.0075,,
1.325,163,58.1,23.5,0.0075,,
1.333,164,60.4,23.5,0.0075,,
1.3415,165,63.1,23.5,0.0075,,
1.35,166,66,23.5,0.007,,
1.3575,167,68.8,23.5,0.007,,
1.366,168,72.4,23.5,0.0075,,
1.3745,169,76.3,23.5,0.0075,,
1.383,170,80.7,23.5,0.0075,,
1.3915,171,85.4,23.5,0.0075,,
1.3995,172,90.9,23.5,0.0075,,
1.408,173,96,23.5,0.0075,,
1.4155,174,102.2,23.5,0.007,,
1.424,175,109,23.5,0.0075,,
1.4325,176,115.9,23.5,0.0075,,
1.441,177,123.2,23.5,0.0075,,
1.4495,178,130.6,23.5,0.0075,,
1.458,179,137.1,23.5,0.0075,,
1.4655,180,144.5,23.5,0.007,,
1.474,181,151.6,23.5,0.0075,,
1.4825,182,158,23.5,0.0075,,
1.4905,183,163.5,23.5,0.0075,,
1.499,184,168.6,23.5,0.0075,,
1.5075,185,172.6,23.5,0.0075,,
1.515,186,176.5,23.5,0.007,,
1.5235,187,179.8,23.5,0.0075,,
1.532,188,182.6,23.5,0.0075,,
1.5405,189,184.9,23.5,0.0075,,
1.543,190,185.1,23.5,0.005,,
1.543,430,193,23.6,0,,
1.5435,431,193,23.6,0.001,,
1.545,432,193,23.6,0.0025,,
1.5475,433,193,23.6,0.0035,,
1.5515,434,193.1,23.6,0.0055,,
1.5575,435,193.2,23.6,0.0085,,
1.566,436,193.6,23.6,0.012,,
1.5735,437,194.2,23.6,0.0125,,
1.582,438,194.9,23.6,0.014,,
1.5905,439,195.7,23.6,0.014,,
1.5985,440,196.5,23.6,0.0115,,
1.607,441,197.3,23.6,0.012,,
1.6155,442,198.2,23.6,0.012,,
1.623,443,198.9,23.6,0.0125,,
1.6315,444,199.8,23.6,0.014,,
1.64,445,200.6,23.6,0.014,,
1.6485,446,201.3,23.6,0.012,,
1.657,447,202,23.6,0.012,,
1.6655,448,202.9,23.6,0.012,,
1.673,449,203.5,23.6,0.0125,,
1.6815,450,204.2,23.6,0.014,,
1.6895,451,204.8,23.6,0.0135,,
1.698,452,205.4,23.6,0.012,,
1.7065,453,206.1,23.6,0.012,,
1.715,454,206.7,23.6,0.012,,
1.7225,455,207.3,23.6,0.0125,,
1.731,456,207.9,23.6,0.014,,
1.7395,457,208.4,23.6,0.014,,
1.748,458,208.9,23.6,0.012,,
1.7565,459,209.5,23.6,0.012,,
1.7645,460,210,23.6,0.0115,,
1.7725,461,210.5,23.6,0.0135,,
1.7805,462,211,23.6,0.0135,,
1.789,463,211.4,23.6,0.014,,
1.7975,464,211.9,23.6,0.012,,
1.806,465,212.4,23.6,0.012,,
1.8145,466,213,23.6,0.012,,
1.822,467,213.3,23.6,0.0125,,
1.8305,468,213.9,23.6,0.014,,
1.839,469,214.3,23.6,0.014,,
1.8475,470,214.7,23.6,0.012,,
1.8555,471,215,23.6,0.0115,,
1.864,472,215.5,23.6,0.012,,
1.8715,473,215.8,23.6,0.0125,,
1.88,474,216.2,23.6,0.014,,
1.8885,475,216.7,23.6,0.014,,
1.897,476,217.1,23.6,0.012,,
1.9055,477,217.5,23.6,0.012,,
1.914,478,217.9,23.6,0.012,,
1.9225,479,218.3,23.6,0.014,,
1.93,480,218.7,23.6,0.0125,,
1.9385,481,219.1,23.6,0.014,,
1.9465,482,219.5,23.6,0.0135,,
1.955,483,219.8,23.6,0.012,,
1.9635,484,220.2,23.6,0.012,,
1.972,485,220.5,23.6,0.012,,
1.9795,486,220.8,23.6,0.0125,,
1.988,487,221.2,23.6,0.014,,
1.9965,488,221.5,23.6,0.014,,
2.005,489,221.8,23.6,0.012,,
2.013,490,222.2,23.6,0.0115,,
2.0215,491,222.5,23.6,0.012,,
2.029,492,222.7,23.6,0.0125,,
2.0375,493,223.1,23.6,0.014,,
2.046,494,223.4,23.6,0.012,,
2.0545,495,223.7,23.6,0.012,,
2.063,496,224,23.6,0.012,,
2.0715,497,224.2,23.6,0.012,,
2.079,498,224.5,23.6,0.0125,,
2.0875,499,224.9,23.6,0.014,,
2.096,500,225.3,23.6,0.014,,
2.104,501,225.5,23.6,0.0115,,
2.1125,502,225.8,23.6,0.012,,
2.121,503,226.1,23.6,0.012,,
2.1285,504,226.2,23.6,0.0125,,
2.137,505,226.5,23.6,0.014,,
2.1455,506,226.8,23.6,0.014,,
2.154,507,227.1,23.6,0.012,,
2.1625,508,227.5,23.6,0.012,,
2.171,509,227.7,23.6,0.012,,
2.1785,510,227.9,23.6,0.0125,,
2.187,511,228.2,23.6,0.014,,
2.195,512,228.4,23.6,0.0135,,
2.2035,513,228.6,23.6,0.012,,
2.212,514,228.8,23.6,0.012,,
2.2205,515,229.2,23.6,0.012,,
2.229,516,229.5,23.6,0.014,,
2.2365,517,229.6,23.6,0.0125,,
2.245,518,229.9,23.6,0.014,,
2.2535,519,230.2,23.6,0.012,,
2.262,520,230.4,23.6,0.012,,
2.27,521,230.6,23.6,0.0115,,
2.2785,522,230.8,23.6,0.014,,
2.286,523,230.9,23.6,0.0125,,
2.2945,524,231.2,23.6,0.014,,
2.303,525,231.4,23.6,0.012,,
2.3115,526,231.7,23.6,0.012,,
2.32,527,231.9,23.6,0.012,,
2.3285,528,232.2,23.6,0.014,,
2.336,529,232.3,23.6,0.0125,,
2.3445,530,232.6,23.6,0.014,,
2.353,531,232.9,23.6,0.012,,
2.361,532,233,23.6,0.0115,,
2.3695,533,233.2,23.6,0.012,,
2.378,534,233.4,23.6,0.012,,
2.3855,535,233.5,23.6,0.0125,,
2.394,536,233.7,23.6,0.014,,
2.4025,537,233.9,23.6,0.014,,
2.4105,538,234.1,23.6,0.0115,,
2.4165,539,234.4,23.6,0.0085,,
2.419,540,234.5,23.6,0.0035,,
2.4195,541,234.7,23.6,0.001,,
2.42,542,234.8,23.6,0.001,,
2.421,543,234.9,23.6,0.0015,,
2.4225,544,234.9,23.6,0.002,,
2.4245,545,234.9,23.6,0.003,,
2.4265,546,235,23.6,0.003,,
2.4295,547,235,23.6,0.005,,
2.431,547,235,23.6,NaN,,
Scope 1/1, Sample 7/19 (TNK-7),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-26.1,23.5,NaN,,
0.0005,1,-28.3,23.5,0.0005,,
0.0025,2,-28.9,23.5,0.002,,
0.005,3,-29.4,23.5,0.0025,,
0.0085,4,-29.9,23.5,0.003,,
0.015,5,-30.3,23.5,0.006,,
0.023,6,-30.7,23.5,0.0075,,
0.0305,7,-30.9,23.5,0.0075,,
0.039,8,-31.2,23.5,0.0085,,
0.0475,9,-31.4,23.5,0.0085,,
0.056,10,-31.5,23.5,0.0075,,
0.0645,11,-31.6,23.5,0.0075,,
0.073,12,-31.6,23.5,0.0075,,
0.0805,13,-31.5,23.5,0.0075,,
0.089,14,-31.3,23.5,0.0085,,
0.0975,15,-31.1,23.5,0.0075,,
0.1055,16,-30.9,23.5,0.0075,,
0.114,17,-30.6,23.6,0.0075,,
0.1225,18,-30.3,23.6,0.0075,,
0.13,19,-29.9,23.6,0.0075,,
0.1385,20,-29.4,23.5,0.0085,,
0.147,21,-28.9,23.5,0.0085,,
0.1555,22,-28.5,23.5,0.0075,,
0.164,23,-27.9,23.6,0.0075,,
0.1725,24,-27.4,23.5,0.0075,,
0.1805,25,-27,23.6,0.008,,
0.188,26,-26.5,23.6,0.0075,,
0.1965,27,-26.1,23.6,0.0085,,
0.205,28,-25.6,23.6,0.0075,,
0.2135,29,-25.1,23.6,0.0075,,
0.222,30,-24.6,23.6,0.0075,,
0.2295,31,-24.1,23.6,0.0075,,
0.238,32,-23.6,23.6,0.0085,,
0.2465,33,-23.2,23.6,0.0085,,
0.255,34,-22.6,23.6,0.0075,,
0.2635,35,-22.2,23.6,0.0075,,
0.2715,36,-21.7,23.6,0.0075,,
0.2795,37,-21.2,23.6,0.008,,
0.2875,38,-20.8,23.6,0.008,,
0.296,39,-20.3,23.6,0.0085,,
0.3045,40,-19.8,23.6,0.0075,,
0.313,41,-19.3,23.6,0.0075,,
0.3215,42,-18.9,23.6,0.0075,,
0.33,43,-18.4,23.6,0.0085,,
0.3375,44,-18,23.6,0.0075,,
0.346,45,-17.5,23.6,0.0085,,
0.3545,46,-17.1,23.6,0.0075,,
0.363,47,-16.6,23.6,0.0075,,
0.371,48,-16.2,23.6,0.0075,,
0.379,49,-15.8,23.6,0.008,,
0.387,50,-15.3,23.6,0.008,,
0.3955,51,-14.8,23.6,0.0075,,
0.404,52,-14.4,23.6,0.0075,,
0.4125,53,-14,23.6,0.0075,,
0.421,54,-13.6,23.6,0.0075,,
0.4285,55,-13.1,23.6,0.0075,,
0.437,56,-12.7,23.6,0.0085,,
0.4455,57,-12.3,23.6,0.0075,,
0.454,58,-11.8,23.6,0.0075,,
0.4625,59,-11.3,23.6,0.0075,,
0.4705,60,-10.9,23.6,0.0075,,
0.4785,61,-10.5,23.6,0.008,,
0.4865,62,-10,23.6,0.008,,
0.495,63,-9.6,23.6,0.0075,,
0.5035,64,-9.2,23.6,0.0075,,
0.512,65,-8.8,23.6,0.0075,,
0.5195,66,-8.4,23.6,0.0075,,
0.528,67,-8,23.6,0.0085,,
0.5365,68,-7.6,23.6,0.0085,,
0.545,69,-7.2,23.6,0.0075,,
0.5535,70,-6.8,23.6,0.0075,,
0.562,71,-6.4,23.6,0.0075,,
0.5695,72,-6,23.6,0.0075,,
0.578,73,-5.5,23.6,0.0085,,
0.586,74,-5,23.6,0.008,,
0.5945,75,-4.4,23.6,0.0075,,
