Task,T2045,,,,,
0.9915,123,84.2,21.2,0.0075,,
0.999,124,85.4,21.2,0.007,,
1.0075,125,86.2,21.2,0.0075,,
1.0155,126,87.3,21.2,0.0075,,
1.024,127,88.4,21.2,0.0075,,
1.0325,128,89.3,21.2,0.0075,,
1.041,129,90.4,21.2,0.0085,,
1.0485,130,91.4,21.2,0.007,,
1.057,131,92.7,21.2,0.0075,,
1.0655,132,93.7,21.2,0.0075,,
1.074,133,94.9,21.2,0.0075,,
1.082,134,96.1,21.2,0.0075,,
1.0905,135,97.5,21.2,0.0075,,
1.098,136,98.6,21.2,0.007,,
1.1065,137,100,21.2,0.0075,,
1.115,138,101.3,21.2,0.0075,,
1.1235,139,102.6,21.2,0.0075,,
1.132,140,104.2,21.2,0.0075,,
1.14,141,105.6,21.2,0.0075,,
1.148,142,107.2,21.2,0.0075,,
1.156,143,108.7,21.2,0.0075,,
1.1645,144,110.6,21.2,0.0075,,
1.173,145,112.5,21.2,0.0075,,
1.1815,146,114.1,21.2,0.0075,,
1.19,147,115.8,21.2,0.0075,,
1.1975,148,117.3,21.2,0.007,,
1.206,149,119.6,21.2,0.0075,,
1.2145,150,122,21.2,0.0075,,
1.2225,151,124.3,21.2,0.0075,,
1.231,152,126.7,21.2,0.0075,,
1.2395,153,129.3,21.2,0.0075,,
1.247,154,131.6,21.2,0.007,,
1.2555,155,134.5,21.2,0.0075,,
1.264,156,137.5,21.2,0.0075,,
1.2725,157,140.4,21.2,0.0075,,
1.2805,158,143.9,21.2,0.0075,,
1.289,159,147.4,21.2,0.0075,,
1.2965,160,150.7,21.2,0.0075,,
1.305,161,154.2,21.2,0.0075,,
1.3135,162,157.9,21.2,0.0075,,
1.322,163,161.6,21.2,0.0075,,
1.3305,164,165,21.2,0.0075,,
1.3385,165,168.2,21.2,0.0075,,
1.347,166,171,21.2,0.0085,,
1.3545,167,173.8,21.2,0.007,,
1.363,168,176.6,21.2,0.0075,,
1.3715,169,179.1,21.2,0.0075,,
1.38,170,181.4,21.2,0.0075,,
1.3885,171,183.6,21.2,0.0075,,
1.396,172,185.2,21.2,0.0075,,
1.396,412,188,21.2,0,,
1.3965,413,188,21.2,0.0005,,
1.398,414,188.2,21.2,0.001,,
1.4005,415,188.2,21.2,0.002,,
1.4045,416,188.8,21.2,0.003,,
1.411,417,189.8,21.2,0.005,,
1.4195,418,190.9,21.2,0.007,,
1.427,419,192.5,21.2,0.006,,
1.4355,420,193.8,21.2,0.007,,
1.4435,421,195.2,21.2,0.006,,
1.452,422,196.8,21.2,0.0065,,
1.4605,423,197.9,21.2,0.0065,,
1.469,424,199.1,21.2,0.007,,
1.4765,425,200.1,21.2,0.006,,
1.485,426,201.5,21.2,0.007,,
1.4935,427,202.7,21.2,0.0065,,
1.502,428,203.6,21.2,0.0065,,
1.51,429,204.5,21.2,0.006,,
1.5185,430,205.3,21.2,0.007,,
1.526,431,206.4,21.2,0.006,,
1.5345,432,207.4,21.2,0.007,,
1.543,433,208.1,21.2,0.0065,,
1.5515,434,209,21.2,0.0065,,
1.56,435,209.9,21.2,0.0065,,
1.568,436,210.6,21.2,0.0065,,
1.576,437,211.2,21.2,0.0065,,
1.584,438,211.8,21.2,0.0065,,
1.5925,439,212.7,21.2,0.0065,,
1.601,440,213.5,21.2,0.0065,,
1.6095,441,214.1,21.2,0.0065,,
1.618,442,214.9,21.2,0.007,,
1.6255,443,215.3,21.2,0.006,,
1.634,444,216,21.2,0.007,,
1.6425,445,216.6,21.2,0.0065,,
1.6505,446,217.1,21.2,0.006,,
1.659,447,217.8,21.2,0.0065,,
1.6675,448,218.2,21.2,0.007,,
1.675,449,218.9,21.2,0.006,,
1.6835,450,219.4,21.2,0.007,,
1.692,451,219.9,21.2,0.0065,,
1.7,452,220.6,21.2,0.006,,
1.7085,453,221.2,21.2,0.0065,,
1.717,454,221.6,21.2,0.0065,,
1.7245,455,222,21.2,0.006,,
1.733,456,222.4,21.2,0.007,,
1.7415,457,223,21.2,0.007,,
1.75,458,223.7,21.2,0.0065,,
1.7585,459,224,21.2,0.0065,,
1.7665,460,224.4,21.2,0.006,,
1.774,461,224.8,21.2,0.006,,
1.7825,462,225.3,21.2,0.007,,
1.791,463,225.9,21.2,0.007,,
1.7995,464,226.2,21.2,0.0065,,
1.808,465,226.6,21.2,0.0065,,
1.8165,466,227,21.2,0.0065,,
1.8245,467,227.4,21.2,0.0065,,
1.832,468,227.9,21.2,0.006,,
1.8405,469,228.2,21.2,0.007,,
1.849,470,228.4,21.2,0.0065,,
1.8575,471,229,21.2,0.0065,,
1.866,472,229.4,21.2,0.0065,,
1.8745,473,229.7,21.2,0.007,,
1.882,474,230,21.2,0.006,,
1.8905,475,230.3,21.2,0.007,,
1.8985,476,230.9,21.2,0.006,,
1.907,477,231.1,21.2,0.0065,,
1.9155,478,231.3,21.2,0.0065,,
1.924,479,231.7,21.2,0.007,,
1.9315,480,232,21.2,0.006,,
1.94,481,232.4,21.2,0.007,,
1.9485,482,232.6,21.2,0.0065,,
1.957,483,232.9,21.2,0.0065,,
1.965,484,233.3,21.2,0.006,,
1.9735,485,233.6,21.2,0.007,,
1.98,486,234,21.2,0.0055,,
1.9855,487,234.1,21.2,0.0045,,
1.991,488,234.3,21.2,0.004,,
1.9915,489,234.5,21.2,0.0005,,
1.992,490,234.5,21.2,0.0005,,
1.993,491,234.6,21.2,0.001,,
1.9945,492,234.6,21.2,0.001,,
1.996,493,234.7,21.2,0.001,,
1.997,494,234.9,21.2,0.001,,
1.998,495,234.9,21.2,0.001,,
1.999,496,234.8,21.3,0.001,,
2,497,235,21.3,0.001,,
Scope 1/1, Sample 9/32 (T1),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-58.8,21.1,NaN,,
0.0005,1,-58.9,21.2,0.0005,,
0.0025,2,-59,21.2,0.002,,
0.005,3,-59,21.2,0.0025,,
0.009,4,-58.8,21.2,0.0035,,
0.015,5,-58.5,21.2,0.0055,,
0.0235,6,-58.1,21.2,0.0075,,
0.032,7,-57.2,21.1,0.0085,,
0.0395,8,-56.3,21.2,0.0075,,
0.048,9,-55.1,21.2,0.0085,,
0.0565,10,-53.9,21.2,0.0075,,
0.065,11,-52.6,21.2,0.0075,,
0.0735,12,-51,21.2,0.0075,,
0.081,13,-49.7,21.2,0.0075,,
0.089,14,-48,21.2,0.008,,
0.0975,15,-46.4,21.2,0.0085,,
0.106,16,-44.6,21.2,0.0075,,
0.1145,17,-42.4,21.2,0.0075,,
0.123,18,-40.3,21.2,0.0075,,
0.1305,19,-38.4,21.2,0.0075,,
0.139,20,-36.1,21.2,0.0085,,
0.147,21,-33.7,21.2,0.008,,
0.1555,22,-30.9,21.2,0.0075,,
0.164,23,-28.1,21.2,0.0075,,
0.1725,24,-25.3,21.2,0.0075,,
0.181,25,-22.6,21.2,0.0085,,
0.1885,26,-19.6,21.2,0.0075,,
0.197,27,-16.5,21.2,0.0085,,
0.2055,28,-13.6,21.2,0.0075,,
0.2135,29,-11,21.2,0.0075,,
0.222,30,-8.5,21.2,0.0075,,
0.2305,31,-6.4,21.2,0.0085,,
0.238,32,-4,21.2,0.0075,,
0.2465,33,-2.2,21.2,0.0085,,
0.255,34,-0.4,21.2,0.0075,,
0.2635,35,1.3,21.2,0.0075,,
0.2715,36,3,21.2,0.0075,,
0.28,37,4.4,21.2,0.0085,,
0.2875,38,5.7,21.2,0.0075,,
0.296,39,7.2,21.2,0.0085,,
0.3045,40,8.6,21.2,0.0075,,
0.313,41,9.9,21.2,0.0075,,
0.3215,42,11,21.2,0.0075,,
0.33,43,12.1,21.2,0.0085,,
0.3375,44,13.3,21.2,0.0075,,
0.346,45,14.3,21.2,0.0085,,
0.354,46,15.4,21.2,0.0075,,
0.3625,47,16.4,21.2,0.0075,,
0.371,48,17.6,21.2,0.0075,,
0.3795,49,18.6,21.2,0.0085,,
0.387,50,19.6,21.2,0.0075,,
0.3955,51,20.5,21.2,0.0085,,
0.404,52,21.4,21.2,0.0075,,
0.4125,53,22.6,21.2,0.0075,,
0.4205,54,23.6,21.2,0.0075,,
0.4285,55,24.4,21.2,0.008,,
0.4365,56,25.3,21.2,0.008,,
0.445,57,26.3,21.2,0.0085,,
0.4535,58,27.3,21.2,0.0075,,
0.462,59,28.2,21.2,0.0075,,
0.4705,60,29,21.2,0.0075,,
0.478,61,29.9,21.2,0.0075,,
0.4865,62,30.8,21.2,0.0085,,
0.4945,63,31.8,21.2,0.008,,
0.503,64,32.5,21.2,0.0075,,
0.5115,65,33.4,21.2,0.0075,,
0.52,66,34.4,21.2,0.0075,,
0.5285,67,35.3,21.2,0.0075,,
0.536,68,36,21.2,0.0075,,
0.5445,69,36.8,21.2,0.0085,,
0.5525,70,37.8,21.2,0.0075,,
0.561,71,38.8,21.2,0.0075,,
0.5695,72,39.6,21.2,0.0075,,
0.578,73,40.4,21.2,0.0085,,
0.5855,74,41.2,21.2,0.0075,,
0.594,75,42.1,21.2,0.0085,,
0.6025,76,43.2,21.2,0.0075,,
0.611,77,44,21.2,0.0075,,
0.619,78,44.9,21.2,0.0075,,
0.6275,79,45.6,21.2,0.0085,,
0.635,80,46.5,21.2,0.0075,,
0.6435,81,47.5,21.2,0.0085,,
0.652,82,48.3,21.2,0.0075,,
0.6605,83,49.2,21.2,0.0075,,
0.669,84,50.2,21.2,0.0075,,
0.677,85,51.1,21.2,0.0075,,
0.685,86,52,21.2,0.0075,,
0.693,87,52.7,21.2,0.008,,
0.7015,88,53.6,21.2,0.0075,,
0.71,89,54.5,21.2,0.0075,,
0.7185,90,55.4,21.2,0.0075,,
0.727,91,56.2,21.2,0.0075,,
0.7345,92,57.1,21.2,0.0075,,
0.743,93,57.9,21.2,0.0085,,
0.751,94,58.9,21.2,0.0075,,
0.7595,95,59.9,21.2,0.0075,,
0.768,96,60.7,21.2,0.0075,,
0.7765,97,61.6,21.2,0.0075,,
0.784,98,62.4,21.2,0.0075,,
0.7925,99,63.4,21.2,0.0085,,
0.801,100,64.2,21.2,0.0075,,
0.8095,101,65,21.2,0.0075,,
0.8175,102,66.1,21.2,0.0075,,
0.826,103,67,21.2,0.0075,,
0.8335,104,67.8,21.2,0.0075,,
0.842,105,68.7,21.2,0.0085,,
0.8505,106,69.7,21.2,0.0075,,
0.859,107,70.6,21.2,0.0075,,
0.8675,108,71.5,21.2,0.0075,,
0.8755,109,72.5,21.2,0.0075,,
0.8835,110,73.5,21.2,0.008,,
0.8915,111,74.4,21.2,0.008,,
0.9,112,75.4,21.2,0.0075,,
0.9085,113,76.3,21.2,0.0075,,
0.917,114,77.3,21.2,0.0075,,
0.9255,115,78.5,21.2,0.0075,,
0.933,116,79.3,21.2,0.0075,,
0.9415,117,80.4,21.2,0.0085,,
0.95,118,81.3,21.2,0.0075,,
0.958,119,82.4,21.2,0.0075,,
0.9665,120,83.6,21.2,0.0075,,
0.975,121,84.5,21.2,0.0075,,
0.9825,122,85.6,21.2,0.0075,,
0.991,123,86.7,21.2,0.0085,,
0.9995,124,87.8,21.2,0.0075,,
1.008,125,88.9,21.2,0.0075,,
1.016,126,90,21.2,0.0075,,
1.0245,127,91.1,21.2,0.0075,,
1.032,128,92,21.2,0.0075,,
1.0405,129,93.3,21.2,0.0075,,
1.049,130,94.5,21.2,0.0075,,
1.0575,131,95.5,21.2,0.0075,,
1.066,132,96.9,21.2,0.0075,,
1.0745,133,98,21.2,0.0085,,
1.082,134,99.5,21.2,0.0075,,
1.0905,135,100.9,21.2,0.0085,,
1.0985,136,102.2,21.2,0.0075,,
1.107,137,103.7,21.2,0.0075,,
1.1155,138,105.3,21.2,0.0075,,
1.124,139,106.6,21.2,0.0085,,
1.1315,140,108.1,21.2,0.0075,,
1.14,141,109.7,21.2,0.0085,,
1.1485,142,111.4,21.2,0.0075,,
1.1565,143,113.3,21.2,0.0075,,
1.165,144,114.9,21.2,0.0075,,
1.1735,145,116.9,21.2,0.0075,,
1.181,146,118.8,21.2,0.0075,,
1.1895,147,121.2,21.2,0.0085,,
1.198,148,123.3,21.2,0.0075,,
1.2065,149,125.5,21.2,0.0075,,
1.215,150,128.1,21.2,0.0075,,
1.223,151,131,21.2,0.0075,,
1.231,152,133.5,21.2,0.008,,
1.239,153,136.5,21.2,0.008,,
1.2475,154,139.4,21.2,0.0075,,
1.256,155,142.6,21.2,0.0075,,
1.2645,156,146.3,21.2,0.0075,,
1.273,157,149.7,21.2,0.0075,,
1.2805,158,153,21.2,0.0075,,
1.289,159,156.4,21.2,0.0085,,
1.2975,160,160.2,21.2,0.0075,,
1.3055,161,163.6,21.2,0.0075,,
1.314,162,166.8,21.2,0.0075,,
1.3225,163,170.2,21.2,0.0075,,
1.33,164,172.9,21.2,0.0075,,
1.3385,165,175.8,21.2,0.0085,,
1.347,166,178.4,21.2,0.0075,,
1.3555,167,180.8,21.2,0.0075,,
1.3635,168,183.1,21.2,0.0075,,
1.3725,169,185,21.2,0.0075,,
1.3725,409,187.8,21.3,0,,
1.373,410,187.9,21.3,0.0005,,
1.3745,411,187.8,21.3,0.001,,
1.377,412,188.1,21.3,0.002,,
1.381,413,188.7,21.3,0.003,,
1.3875,414,189.5,21.3,0.0045,,
1.3955,415,190.9,21.3,0.0055,,
1.403,416,192.3,21.3,0.006,,
1.4115,417,193.9,21.3,0.0065,,
1.42,418,195.5,21.3,0.0065,,
1.4285,419,196.7,21.3,0.006,,
1.437,420,198,21.3,0.006,,
1.4455,421,199.4,21.3,0.006,,
1.453,422,200.4,21.3,0.006,,
1.4615,423,201.6,21.3,0.0065,,
1.4695,424,202.7,21.3,0.006,,
1.478,425,203.7,21.3,0.006,,
1.4865,426,204.9,21.3,0.006,,
1.495,427,205.7,21.3,0.006,,
1.5025,428,206.6,21.3,0.006,,
1.511,429,207.4,21.3,0.0065,,
1.5195,430,208.2,21.3,0.0065,,
1.528,431,209.1,21.3,0.006,,
1.536,432,209.8,21.3,0.0055,,
1.5445,433,210.5,21.3,0.0065,,
1.552,434,211.2,21.3,0.006,,
1.5605,435,212.2,21.3,0.0065,,
1.569,436,212.9,21.3,0.0065,,
1.5775,437,213.5,21.3,0.006,,
1.586,438,214.2,21.3,0.006,,
1.594,439,215.1,21.3,0.0055,,
1.602,440,215.7,21.3,0.006,,
1.61,441,216.4,21.3,0.006,,
1.6185,442,216.8,21.3,0.0065,,
1.627,443,217.5,21.3,0.006,,
1.6355,444,218.2,21.3,0.006,,
1.644,445,218.8,21.3,0.006,,
1.6515,446,219.3,21.3,0.006,,
1.66,447,219.7,21.3,0.0065,,
1.668,448,220.3,21.3,0.006,,
1.6765,449,220.9,21.3,0.006,,
1.685,450,221.4,21.3,0.006,,
1.6935,451,221.9,21.3,0.006,,
1.701,452,222.3,21.3,0.006,,
1.7095,453,222.9,21.3,0.0065,,
1.718,454,223.3,21.3,0.0065,,
1.7265,455,223.8,21.3,0.006,,
1.7345,456,224.3,21.3,0.0055,,
1.743,457,224.8,21.3,0.006,,
1.7505,458,225.1,21.3,0.006,,
1.759,459,225.5,21.3,0.0065,,
1.7675,460,225.8,21.3,0.0065,,
1.776,461,226.2,21.3,0.006,,
1.7845,462,226.7,21.3,0.006,,
1.7925,463,227.2,21.3,0.0055,,
1.8005,464,227.5,21.3,0.006,,
1.8085,465,227.9,21.3,0.006,,
1.817,466,228.4,21.3,0.0065,,
1.8255,467,228.9,21.3,0.006,,
1.834,468,229.2,21.3,0.006,,
1.8425,469,229.5,21.3,0.006,,
1.85,470,229.8,21.3,0.006,,
1.8585,471,230.2,21.3,0.0065,,
1.867,472,230.7,21.3,0.0065,,
1.875,473,230.9,21.3,0.0055,,
1.8835,474,231.3,21.3,0.006,,
1.892,475,231.8,21.3,0.006,,
1.8995,476,232.1,21.3,0.006,,
1.908,477,232.4,21.3,0.0065,,
1.9165,478,232.6,21.3,0.0065,,
1.9245,479,232.9,21.3,0.0055,,
1.933,480,233.4,21.3,0.006,,
1.9415,481,233.7,21.3,0.006,,
1.949,482,233.9,21.3,0.006,,
1.954,483,234.1,21.3,0.004,,
1.9565,484,234.3,21.3,0.002,,
1.957,485,234.5,21.3,0.0005,,
1.9575,486,234.5,21.3,0.0005,,
1.959,487,234.5,21.3,0.001,,
1.9605,488,234.6,21.3,0.001,,
1.9625,489,234.7,21.3,0.0015,,
1.9645,490,234.8,21.3,0.0015,,
1.965,491,234.7,21.3,0.0005,,
1.9665,492,234.8,21.3,0.001,,
1.9685,493,234.9,21.3,0.0015,,
1.9705,494,235,21.3,0.0015,,
1.9725,495,235,21.3,0.0015,,
1.9725,495,235.1,21.3,0,,
Scope 1/1, Sample 10/32 (T2),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-58.3,21.2,NaN,,
0.0005,1,-58.2,21.2,0.0005,,
0.0025,2,-58.4,21.2,0.002,,
0.005,3,-58.4,21.2,0.0025,,
0.009,4,-58.1,21.2,0.0035,,
0.015,5,-57.9,21.2,0.0055,,
0.0235,6,-57.5,21.2,0.0075,,
0.031,7,-56.8,21.2,0.0075,,
0.0395,8,-55.9,21.2,0.0085,,
0.048,9,-54.6,21.2,0.0085,,
0.0565,10,-53.4,21.2,0.0075,,
0.0645,11,-52.2,21.2,0.0075,,
0.073,12,-50.7,21.2,0.0075,,
0.0815,13,-49.4,21.2,0.0085,,
0.089,14,-47.5,21.2,0.0075,,
0.0975,15,-45.8,21.2,0.0085,,
0.106,16,-44,21.2,0.0075,,
0.1145,17,-41.8,21.2,0.0075,,
0.123,18,-39.6,21.2,0.0075,,
0.131,19,-37.6,21.2,0.008,,
0.1385,20,-35.3,21.2,0.0075,,
0.147,21,-32.8,21.2,0.0085,,
0.1555,22,-30,21.2,0.0075,,
0.164,23,-27.3,21.2,0.0075,,
0.1725,24,-24.6,21.2,0.0075,,
0.18,25,-21.9,21.2,0.0075,,
0.1885,26,-18.9,21.2,0.0085,,
0.197,27,-15.8,21.2,0.0085,,
0.205,28,-13.1,21.2,0.0075,,
0.2135,29,-10.6,21.2,0.0075,,
0.222,30,-8.1,21.2,0.0075,,
0.2295,31,-6.1,21.2,0.0075,,
0.238,32,-3.9,21.2,0.0085,,
0.2465,33,-2.1,21.2,0.0085,,
0.255,34,-0.5,21.2,0.0075,,
0.2635,35,1.2,21.2,0.0075,,
0.2715,36,2.8,21.2,0.0075,,
0.2795,37,4.1,21.2,0.008,,
0.2875,38,5.4,21.2,0.008,,
0.296,39,6.7,21.2,0.0075,,
0.3045,40,8,21.2,0.0075,,
0.313,41,9.1,21.2,0.0075,,
0.3215,42,10.3,21.2,0.0075,,
0.329,43,11.4,21.2,0.0075,,
0.3375,44,12.6,21.2,0.0085,,
0.3455,45,13.9,21.2,0.008,,
0.354,46,14.9,21.2,0.0075,,
0.3625,47,15.8,21.2,0.0075,,
0.371,48,17,21.2,0.0075,,
0.3785,49,17.8,21.2,0.0075,,
0.387,50,18.9,21.2,0.0085,,
0.3955,51,19.8,21.2,0.0085,,
0.4035,52,20.7,21.2,0.0075,,
0.412,53,21.8,21.2,0.0075,,
0.4205,54,22.6,21.2,0.0075,,
0.428,55,23.6,21.2,0.0075,,
0.4365,56,24.3,21.2,0.0085,,
0.445,57,25.2,21.2,0.0085,,
0.4535,58,26.3,21.2,0.0075,,
0.462,59,27.2,21.2,0.0075,,
0.47,60,28,21.3,0.0075,,
0.478,61,28.8,21.2,0.008,,
0.486,62,29.8,21.3,0.008,,
0.4945,63,30.8,21.2,0.0085,,
0.503,64,31.6,21.3,0.0075,,
0.5115,65,32.3,21.3,0.0075,,
0.52,66,33.3,21.3,0.0075,,
0.528,67,34.1,21.3,0.008,,
0.536,68,35.1,21.3,0.008,,
0.544,69,35.8,21.3,0.008,,
0.5525,70,36.6,21.3,0.0075,,
0.561,71,37.7,21.3,0.0075,,
0.5695,72,38.5,21.3,0.0075,,
0.578,73,39.3,21.3,0.0085,,
0.5855,74,40.1,21.3,0.0075,,
0.594,75,41,21.3,0.0085,,
0.6025,76,42.1,21.3,0.0075,,
0.6105,77,42.8,21.3,0.0075,,
0.619,78,43.6,21.3,0.0075,,
0.6275,79,44.6,21.3,0.0075,,
0.635,80,45.5,21.3,0.0075,,
0.6435,81,46.5,21.3,0.0085,,
0.652,82,47.4,21.3,0.0085,,
0.66,83,48.2,21.3,0.0075,,
0.6685,84,49,21.3,0.0075,,
0.677,85,50,21.3,0.0075,,
0.6845,86,50.8,21.3,0.0075,,
0.693,87,51.6,21.3,0.0085,,
0.7015,88,52.3,21.3,0.0085,,
0.71,89,53.4,21.3,0.0075,,
0.7185,90,54.3,21.3,0.0075,,
0.7265,91,55,21.3,0.0075,,
0.7345,92,55.9,21.3,0.008,,
0.7425,93,56.7,21.3,0.008,,
0.751,94,57.7,21.3,0.0075,,
0.7595,95,58.6,21.3,0.0075,,
0.768,96,59.5,21.3,0.0075,,
0.7765,97,60.3,21.3,0.0075,,
0.784,98,61,21.3,0.0075,,
0.7925,99,62,21.3,0.0085,,
0.801,100,62.9,21.3,0.0085,,
0.809,101,63.7,21.3,0.0075,,
0.8175,102,64.8,21.3,0.0075,,
0.826,103,65.8,21.3,0.0075,,
0.8335,104,66.5,21.3,0.0075,,
0.842,105,67.4,21.3,0.0085,,
0.8505,106,68.1,21.3,0.0085,,
0.859,107,69.2,21.3,0.0075,,
0.867,108,70.2,21.3,0.0075,,
0.8755,109,71,21.3,0.0075,,
0.883,110,72,21.3,0.0075,,
0.8915,111,72.9,21.3,0.0085,,
0.9,112,74.1,21.3,0.0075,,
0.9085,113,75,21.3,0.0075,,
0.917,114,75.7,21.3,0.0075,,
0.9255,115,76.8,21.3,0.0075,,
0.933,116,77.7,21.3,0.0075,,
0.941,117,78.7,21.3,0.008,,
0.9495,118,79.8,21.3,0.0085,,
0.958,119,80.7,21.3,0.0075,,
0.9665,120,81.8,21.3,0.0075,,
0.975,121,82.9,21.3,0.0075,,
0.9825,122,83.8,21.3,0.0075,,
0.991,123,85,21.3,0.0085,,
0.9995,124,86.1,21.3,0.0085,,
1.0075,125,87.3,21.3,0.0075,,
1.016,126,88.4,21.3,0.0075,,
1.0245,127,89.3,21.3,0.0075,,
1.032,128,90.3,21.3,0.0075,,
1.0405,129,91.5,21.3,0.0085,,
1.049,130,92.8,21.3,0.0085,,
1.0575,131,94,21.3,0.0075,,
1.0655,132,95.2,21.3,0.0075,,
1.074,133,96.6,21.3,0.0075,,
1.0825,134,97.8,21.3,0.0085,,
1.09,135,99.1,21.3,0.0075,,
1.0985,136,100.5,21.3,0.0085,,
1.107,137,101.8,21.3,0.0075,,
1.1155,138,103.5,21.3,0.0075,,
1.124,139,105,21.3,0.0075,,
1.132,140,106.6,21.3,0.008,,
1.1395,141,108.2,21.3,0.0075,,
1.148,142,109.6,21.3,0.0085,,
1.1565,143,111.4,21.3,0.0075,,
1.165,144,113.3,21.3,0.0075,,
1.1735,145,115.2,21.3,0.0075,,
1.181,146,117.1,21.3,0.0075,,
1.1895,147,119.1,21.3,0.0085,,
1.198,148,121.3,21.3,0.0085,,
1.206,149,123.9,21.3,0.0075,,
1.2145,150,126.1,21.3,0.0075,,
1.223,151,128.8,21.3,0.0075,,
1.2315,152,131.3,21.3,0.0085,,
1.239,153,134.2,21.3,0.0075,,
1.2475,154,137.3,21.3,0.0085,,
1.256,155,140.6,21.3,0.0075,,
1.2645,156,144,21.3,0.0075,,
1.2725,157,147.4,21.3,0.0075,,
1.2805,158,150.8,21.3,0.008,,
1.2885,159,154.2,21.3,0.008,,
1.297,160,157.9,21.3,0.0085,,
1.3055,161,161.6,21.3,0.0075,,
1.314,162,165.1,21.3,0.0075,,
1.3225,163,168.3,21.3,0.0075,,
1.33,164,171.2,21.3,0.0075,,
1.3385,165,174,21.3,0.0085,,
1.3465,166,176.8,21.3,0.008,,
1.355,167,179.4,21.3,0.0075,,
1.3635,168,181.5,21.3,0.0075,,
1.372,169,184,21.3,0.0075,,
1.379,170,185,21.3,0.007,,
1.379,410,188.4,21.3,0,,
1.3795,411,188.2,21.3,0.0005,,
1.381,412,188.2,21.3,0.0015,,
1.3835,413,188.6,21.3,0.002,,
1.3875,414,189.1,21.3,0.0035,,
1.3935,415,190,21.3,0.005,,
1.4015,416,191.4,21.3,0.0065,,
1.4095,417,192.6,21.3,0.0075,,
1.4175,418,194.2,21.3,0.0075,,
1.426,419,195.6,21.3,0.0075,,
1.4345,420,196.9,21.3,0.007,,
1.443,421,198.3,21.3,0.007,,
1.4515,422,199.5,21.3,0.007,,
1.459,423,200.7,21.3,0.007,,
1.4675,424,201.6,21.3,0.0075,,
1.4755,425,202.7,21.3,0.0075,,
1.484,426,203.8,21.3,0.007,,
1.4925,427,204.8,21.3,0.007,,
1.501,428,205.7,21.3,0.007,,
1.5085,429,206.6,21.3,0.007,,
1.517,430,207.6,21.3,0.0075,,
1.5255,431,208.4,21.3,0.0075,,
1.5335,432,209.1,21.3,0.0065,,
1.542,433,209.8,21.3,0.007,,
1.5505,434,210.7,21.3,0.007,,
1.559,435,211.4,21.3,0.0075,,
1.5665,436,212.2,21.3,0.007,,
1.575,437,212.9,21.3,0.0075,,
1.5835,438,213.5,21.3,0.007,,
1.592,439,214.2,21.3,0.007,,
1.6,440,214.9,21.3,0.0065,,
1.6085,441,215.5,21.3,0.0075,,
1.616,442,216.2,21.3,0.007,,
1.6245,443,216.7,21.3,0.0075,,
1.633,444,217.4,21.3,0.007,,
1.6415,445,218,21.3,0.007,,
1.65,446,218.5,21.3,0.007,,
1.658,447,219,21.3,0.0075,,
1.666,448,219.6,21.3,0.0075,,
1.674,449,220.3,21.3,0.0075,,
1.6825,450,220.8,21.3,0.007,,
1.691,451,221.2,21.3,0.007,,
1.6995,452,221.7,21.3,0.007,,
1.708,453,222.4,21.3,0.007,,
1.7155,454,222.8,21.3,0.007,,
1.724,455,223.2,21.3,0.0075,,
1.732,456,223.6,21.3,0.0065,,
1.7405,457,224.2,21.3,0.007,,
1.749,458,224.6,21.3,0.007,,
1.7575,459,224.9,21.3,0.007,,
1.765,460,225.4,21.3,0.007,,
1.7735,461,225.8,21.3,0.0075,,
1.782,462,226.3,21.3,0.007,,
1.7905,463,226.8,21.3,0.007,,
1.7985,464,227,21.3,0.0065,,
1.807,465,227.5,21.3,0.007,,
1.8145,466,227.9,21.3,0.007,,
1.823,467,228.4,21.3,0.0075,,
1.8315,468,228.8,21.3,0.0075,,
1.84,469,229.1,21.3,0.007,,
1.8485,470,229.5,21.3,0.007,,
1.8565,471,229.9,21.3,0.0065,,
1.8645,472,230.2,21.3,0.0075,,
1.8725,473,230.5,21.3,0.0075,,
1.881,474,230.7,21.3,0.007,,
1.8895,475,231.3,21.3,0.007,,
1.898,476,231.6,21.3,0.007,,
1.9065,477,231.9,21.3,0.0075,,
1.914,478,232.1,21.3,0.007,,
1.9225,479,232.5,21.3,0.0075,,
1.931,480,233,21.3,0.007,,
1.9395,481,233.3,21.3,0.007,,
1.9475,482,233.6,21.3,0.0065,,
1.954,483,233.8,21.3,0.006,,
1.9595,484,234.1,21.3,0.005,,
1.964,485,234.5,21.3,0.004,,
1.966,486,234.5,21.3,0.0015,,
1.9665,487,234.5,21.3,0.0005,,
1.967,488,234.6,21.3,0.0005,,
1.968,489,234.7,21.3,0.001,,
1.97,490,234.7,21.3,0.002,,
1.972,491,234.7,21.3,0.002,,
1.973,492,234.8,21.3,0.001,,
1.974,493,234.9,21.3,0.001,,
1.9755,494,234.9,21.3,0.001,,
1.977,495,235,21.3,0.001,,
Scope 1/1, Sample 11/32 (T3),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-57.1,21.2,NaN,,
0.001,1,-57.2,21.2,0.001,,
