Table of Measured Values,,,,,,
Task,T407,,,,,
1.1415,141,79.9,20.3,0.0075,,
1.15,142,81,20.3,0.0075,,
1.1585,143,82.1,20.3,0.0085,,
1.166,144,83.3,20.3,0.0075,,
1.1745,145,84.5,20.3,0.0085,,
1.183,146,85.9,20.3,0.0075,,
1.191,147,87.1,20.3,0.0075,,
1.1995,148,88.5,20.3,0.0075,,
1.208,149,89.7,20.3,0.0085,,
1.2155,150,91.5,20.3,0.0075,,
1.224,151,93.3,20.3,0.0075,,
1.2325,152,94.9,20.3,0.0075,,
1.241,153,96.8,20.3,0.0075,,
1.2495,154,98.7,20.3,0.0075,,
1.257,155,100.5,20.3,0.0075,,
1.2655,156,102.8,20.3,0.0085,,
1.274,157,105.1,20.3,0.0075,,
1.2825,158,107.4,20.3,0.0075,,
1.291,159,110,20.3,0.0075,,
1.299,160,112.7,20.3,0.0075,,
1.307,161,115.7,20.3,0.008,,
1.315,162,118.9,20.3,0.008,,
1.3235,163,122.3,20.3,0.0075,,
1.332,164,125.6,20.3,0.0075,,
1.3405,165,129.3,20.3,0.0075,,
1.349,166,133,20.3,0.0085,,
1.3565,167,137.1,20.3,0.0075,,
1.365,168,141.5,20.3,0.0085,,
1.3735,169,146.1,20.3,0.0075,,
1.382,170,149.8,20.3,0.0075,,
1.3905,171,153.4,20.3,0.0075,,
1.3985,172,156.9,20.3,0.008,,
1.4065,173,160.4,20.3,0.008,,
1.4145,174,163.3,20.3,0.008,,
1.423,175,166.4,20.3,0.0075,,
1.4315,176,168.9,20.3,0.0075,,
1.44,177,171.4,20.3,0.0075,,
1.4475,178,173.5,20.3,0.0075,,
1.456,179,175.8,20.3,0.0085,,
1.4645,180,177.9,20.3,0.0075,,
1.473,181,179.4,20.3,0.0075,,
1.4815,182,181.1,20.3,0.0075,,
1.49,183,182.5,20.3,0.0085,,
1.4975,184,184,20.3,0.0075,,
1.5045,185,185.1,20.3,0.007,,
1.5045,425,188.4,20.3,0,,
1.505,426,188.4,20.4,0.0005,,
1.5065,427,188.4,20.3,0.0015,,
1.509,428,188.4,20.4,0.0025,,
1.513,429,188.6,20.3,0.0035,,
1.519,430,188.8,20.4,0.005,,
1.5275,431,189.5,20.3,0.007,,
1.535,432,190.2,20.4,0.007,,
1.5435,433,191.1,20.3,0.0075,,
1.552,434,192.2,20.4,0.0075,,
1.5605,435,193.6,20.4,0.007,,
1.569,436,194.3,20.4,0.007,,
1.577,437,195.2,20.4,0.0075,,
1.585,438,196.1,20.4,0.0075,,
1.593,439,197.1,20.4,0.0075,,
1.6015,440,198,20.4,0.007,,
1.61,441,198.7,20.4,0.007,,
1.6185,442,199.6,20.4,0.007,,
1.627,443,200.2,20.4,0.0075,,
1.6345,444,201,20.4,0.007,,
1.643,445,202,20.4,0.0075,,
1.6515,446,202.6,20.4,0.007,,
1.66,447,203.3,20.4,0.007,,
1.6685,448,204,20.4,0.007,,
1.676,449,204.6,20.4,0.007,,
1.6845,450,205.1,20.4,0.0075,,
1.6925,451,205.8,20.4,0.0075,,
1.701,452,206.6,20.4,0.007,,
1.7095,453,207.1,20.4,0.007,,
1.718,454,207.7,20.4,0.0075,,
1.7255,455,208.2,20.4,0.007,,
1.734,456,208.8,20.4,0.0075,,
1.7425,457,209.4,20.4,0.007,,
1.751,458,209.8,20.4,0.007,,
1.7595,459,210.4,20.4,0.007,,
1.768,460,210.8,20.4,0.0075,,
1.7755,461,211.4,20.4,0.007,,
1.784,462,211.8,20.4,0.0075,,
1.7925,463,212.4,20.4,0.007,,
1.8005,464,212.9,20.4,0.0065,,
1.809,465,213.4,20.4,0.007,,
1.8165,466,213.7,20.4,0.007,,
1.825,467,214.1,20.4,0.0075,,
1.8335,468,214.6,20.4,0.0075,,
1.842,469,215.1,20.4,0.007,,
1.8505,470,215.6,20.4,0.007,,
1.859,471,216,20.4,0.007,,
1.8665,472,216.4,20.4,0.007,,
1.875,473,216.7,20.4,0.0075,,
1.8835,474,217.1,20.4,0.007,,
1.892,475,217.4,20.4,0.007,,
1.9005,476,217.8,20.4,0.007,,
1.908,477,218.2,20.4,0.007,,
1.9165,478,218.8,20.4,0.0075,,
1.9245,479,219,20.4,0.0075,,
1.933,480,219.5,20.4,0.007,,
1.9415,481,219.9,20.4,0.007,,
1.95,482,220.2,20.4,0.007,,
1.9575,483,220.4,20.4,0.007,,
1.966,484,220.9,20.4,0.0075,,
1.9745,485,221.2,20.4,0.007,,
1.983,486,221.4,20.4,0.007,,
1.9915,487,221.7,20.4,0.007,,
2,488,222,20.4,0.007,,
2.0075,489,222.4,20.4,0.007,,
2.016,490,222.8,20.4,0.0075,,
2.024,491,223.1,20.4,0.0065,,
2.0325,492,223.4,20.4,0.007,,
2.041,493,223.7,20.4,0.007,,
2.0485,494,224,20.4,0.007,,
2.057,495,224.3,20.4,0.0075,,
2.0655,496,224.5,20.4,0.0075,,
2.074,497,224.9,20.4,0.007,,
2.0825,498,225.2,20.4,0.007,,
2.091,499,225.5,20.4,0.007,,
2.0985,500,225.8,20.4,0.007,,
2.107,501,226,20.4,0.0075,,
2.1155,502,226.2,20.4,0.007,,
2.124,503,226.6,20.4,0.007,,
2.132,504,226.9,20.4,0.0065,,
2.1405,505,227.2,20.4,0.007,,
2.148,506,227.3,20.4,0.007,,
2.1565,507,227.6,20.4,0.0075,,
2.165,508,227.9,20.4,0.007,,
2.1735,509,228.2,20.4,0.007,,
2.182,510,228.5,20.4,0.007,,
2.1895,511,228.6,20.4,0.007,,
2.198,512,229,20.4,0.0075,,
2.2065,513,229.1,20.4,0.0075,,
2.215,514,229.3,20.4,0.007,,
2.2235,515,229.7,20.4,0.007,,
2.2315,516,230,20.4,0.0065,,
2.2395,517,230.1,20.4,0.0075,,
2.248,518,230.4,20.4,0.0075,,
2.256,519,230.6,20.4,0.0075,,
2.2645,520,230.8,20.4,0.007,,
2.273,521,231,20.4,0.007,,
2.2815,522,231.3,20.4,0.007,,
2.289,523,231.4,20.4,0.007,,
2.2975,524,231.7,20.4,0.0075,,
2.306,525,231.8,20.4,0.007,,
2.3145,526,232.2,20.4,0.007,,
2.323,527,232.4,20.4,0.007,,
2.3315,528,232.7,20.4,0.0075,,
2.339,529,232.8,20.4,0.007,,
2.3475,530,233,20.4,0.0075,,
2.3555,531,233.2,20.4,0.0065,,
2.364,532,233.5,20.4,0.007,,
2.3725,533,233.8,20.4,0.007,,
2.38,534,233.9,20.4,0.007,,
2.3885,535,234.1,20.4,0.0075,,
2.396,536,234.3,20.4,0.007,,
2.4015,537,234.4,20.4,0.0045,,
2.403,538,234.6,20.4,0.001,,
2.4035,539,234.6,20.4,0.0005,,
2.404,540,234.8,20.4,0.0005,,
2.4055,541,234.7,20.4,0.0015,,
2.407,542,234.8,20.4,0.001,,
2.4095,543,234.8,20.4,0.002,,
2.413,544,234.8,20.4,0.003,,
2.418,545,234.9,20.4,0.004,,
2.426,546,235.1,20.4,0.0055,,
Scope 1/1, Sample 13/23 (CRM2),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-58.6,20.3,NaN,,
0.001,1,-58.6,20.3,0.001,,
0.0025,2,-58.6,20.3,0.0015,,
0.005,3,-58.6,20.3,0.0025,,
0.009,4,-58.6,20.3,0.0035,,
0.0155,5,-58.6,20.3,0.006,,
0.0235,6,-58.4,20.3,0.0075,,
0.0315,7,-58.2,20.3,0.008,,
0.0395,8,-57.7,20.3,0.008,,
0.048,9,-57.1,20.3,0.0075,,
0.0565,10,-56.4,20.3,0.0075,,
0.065,11,-55.5,20.3,0.0075,,
0.0735,12,-54.6,20.3,0.0085,,
0.081,13,-53.6,20.3,0.0075,,
0.0895,14,-52.2,20.3,0.0075,,
0.098,15,-50.8,20.3,0.0075,,
0.1065,16,-49.4,20.3,0.0075,,
0.115,17,-48,20.3,0.0075,,
0.1225,18,-46.6,20.3,0.0075,,
0.131,19,-44.8,20.3,0.0085,,
0.1395,20,-43.1,20.3,0.0075,,
0.1475,21,-41.4,20.3,0.0075,,
0.156,22,-39.8,20.3,0.0075,,
0.1645,23,-38.1,20.3,0.0085,,
0.172,24,-36.2,20.3,0.0075,,
0.1805,25,-34.3,20.3,0.0085,,
0.189,26,-32.5,20.3,0.0075,,
0.1975,27,-30.8,20.3,0.0075,,
0.206,28,-29.2,20.3,0.0075,,
0.2145,29,-27.7,20.3,0.0085,,
0.222,30,-26,20.3,0.0075,,
0.2305,31,-24.5,20.3,0.0075,,
0.239,32,-23,20.3,0.0075,,
0.247,33,-21.6,20.3,0.0075,,
0.2555,34,-20.1,20.3,0.0075,,
0.263,35,-18.9,20.3,0.0075,,
0.2715,36,-17.4,20.3,0.0075,,
0.28,37,-16,20.3,0.0075,,
0.2885,38,-14.7,20.3,0.0075,,
0.297,39,-13.5,20.3,0.0075,,
0.3055,40,-12.3,20.3,0.0075,,
0.313,41,-11.3,20.3,0.0075,,
0.3215,42,-10.1,20.3,0.0085,,
0.33,43,-8.9,20.3,0.0075,,
0.3385,44,-7.7,20.3,0.0075,,
0.3465,45,-6.6,20.3,0.0075,,
0.355,46,-5.5,20.3,0.0075,,
0.363,47,-4.3,20.3,0.008,,
0.371,48,-3.1,20.3,0.008,,
0.3795,49,-1.9,20.3,0.0075,,
0.388,50,-0.8,20.3,0.0075,,
0.3965,51,0,20.3,0.0075,,
0.405,52,0.3,20.3,0.0085,,
0.4125,53,1.2,20.3,0.0075,,
0.421,54,2.4,20.3,0.0075,,
0.4295,55,3.8,20.3,0.0075,,
0.438,56,4.3,20.3,0.0075,,
0.446,57,5.2,20.3,0.0075,,
0.454,58,5.9,20.3,0.008,,
0.462,59,6.6,20.3,0.008,,
0.4705,60,7.6,20.3,0.0075,,
0.479,61,8.6,20.3,0.0075,,
0.4875,62,9.7,20.3,0.0075,,
0.496,63,10.7,20.3,0.0075,,
0.5035,64,11.8,20.3,0.0075,,
0.512,65,12.8,20.3,0.0085,,
0.5205,66,13.8,20.3,0.0075,,
0.529,67,14.7,20.3,0.0075,,
0.5375,68,15.7,20.3,0.0075,,
0.5455,69,16.5,20.3,0.0075,,
0.5535,70,17.3,20.3,0.008,,
0.562,71,18.2,20.3,0.0085,,
0.57,72,19.1,20.3,0.0075,,
0.5785,73,20.2,20.3,0.0075,,
0.587,74,21.1,20.3,0.0075,,
0.5955,75,22.1,20.3,0.0075,,
0.603,76,23,20.3,0.0075,,
0.6115,77,23.8,20.3,0.0085,,
0.62,78,24.8,20.3,0.0075,,
0.6285,79,25.7,20.3,0.0075,,
0.637,80,26.7,20.3,0.0075,,
0.6445,81,27.5,20.3,0.0075,,
0.653,82,28.5,20.3,0.0085,,
0.6615,83,29.3,20.3,0.0075,,
0.6695,84,30.3,20.3,0.0075,,
0.678,85,31.1,20.3,0.0075,,
0.6865,86,32,20.3,0.0075,,
0.694,87,32.9,20.3,0.0075,,
0.7025,88,33.8,20.3,0.0085,,
0.711,89,34.8,20.3,0.0075,,
0.7195,90,35.7,20.3,0.0075,,
0.728,91,36.6,20.3,0.0075,,
0.7365,92,37.6,20.3,0.0075,,
0.744,93,38.4,20.3,0.0075,,
0.7525,94,39.4,20.3,0.0085,,
0.761,95,40.3,20.3,0.0075,,
0.769,96,41.4,20.3,0.0075,,
0.7775,97,42.4,20.3,0.0075,,
0.786,98,43.3,20.3,0.0085,,
0.7935,99,44.2,20.3,0.0075,,
0.802,100,45,20.3,0.0085,,
0.8105,101,46,20.3,0.0075,,
0.819,102,47,20.3,0.0075,,
0.8275,103,48,20.3,0.0075,,
0.835,104,48.9,20.3,0.0075,,
0.8435,105,49.8,20.3,0.0085,,
0.852,106,50.8,20.3,0.0075,,
0.8605,107,51.7,20.3,0.0075,,
0.8685,108,52.6,20.3,0.0075,,
0.877,109,53.5,20.3,0.0075,,
0.885,110,54.3,20.3,0.008,,
0.893,111,55.3,20.3,0.008,,
0.9015,112,56.2,20.3,0.0075,,
0.91,113,57.3,20.3,0.0075,,
0.9185,114,58.2,20.3,0.0075,,
0.927,115,59.2,20.3,0.0075,,
0.9345,116,60.1,20.3,0.0075,,
0.943,117,61,20.3,0.0085,,
0.9515,118,62.1,20.3,0.0075,,
0.96,119,63.1,20.3,0.0075,,
0.9685,120,64.2,20.3,0.0075,,
0.9765,121,65.2,20.3,0.008,,
0.9845,122,66.3,20.3,0.008,,
0.9925,123,67.3,20.3,0.0075,,
1.001,124,68.3,20.3,0.0075,,
1.0095,125,69.5,20.3,0.0075,,
1.018,126,70.4,20.3,0.0075,,
1.0255,127,71.4,20.3,0.0075,,
1.034,128,72.4,20.3,0.0085,,
1.0425,129,73.4,20.3,0.0075,,
1.051,130,74.7,20.3,0.0075,,
1.0595,131,75.9,20.3,0.0075,,
1.0675,132,77.1,20.3,0.0075,,
1.0755,133,78.1,20.3,0.008,,
1.084,134,79.2,20.3,0.0085,,
1.092,135,80.5,20.3,0.0075,,
1.1005,136,81.8,20.3,0.0075,,
1.109,137,83.1,20.3,0.0075,,
1.1175,138,84.3,20.3,0.0085,,
1.125,139,85.7,20.3,0.0075,,
1.1335,140,87.2,20.3,0.0085,,
1.142,141,88.8,20.3,0.0075,,
1.1505,142,90.3,20.3,0.0075,,
1.159,143,91.8,20.3,0.0075,,
1.1665,144,93.2,20.3,0.0075,,
1.175,145,94.8,20.3,0.0085,,
1.1835,146,96.5,20.3,0.0075,,
1.1915,147,98.4,20.3,0.0075,,
1.2,148,100.5,20.3,0.0075,,
1.2085,149,102.5,20.3,0.0075,,
1.216,150,104.4,20.3,0.0075,,
1.2245,151,106.7,20.3,0.0085,,
1.233,152,109.4,20.3,0.0075,,
1.2415,153,112.3,20.3,0.0075,,
1.25,154,115.1,20.3,0.0075,,
1.2585,155,117.8,20.3,0.0085,,
1.266,156,121.4,20.3,0.0075,,
1.2745,157,124.9,20.3,0.0075,,
1.283,158,128.6,20.3,0.0075,,
1.2915,159,132.6,20.3,0.0075,,
1.2995,160,136.7,20.3,0.0075,,
1.3075,161,140.2,20.3,0.008,,
1.3155,162,144.5,20.3,0.008,,
1.324,163,149.2,20.3,0.0075,,
1.3325,164,153.1,20.3,0.0075,,
1.341,165,156.9,20.3,0.0075,,
1.3495,166,159.9,20.3,0.0075,,
1.357,167,163.1,20.3,0.0075,,
1.3655,168,166.4,20.3,0.0085,,
1.374,169,169,20.3,0.0075,,
1.3825,170,170.9,20.3,0.0075,,
1.391,171,173.2,20.3,0.0075,,
1.399,172,175.2,20.3,0.0075,,
1.4065,173,176.8,20.3,0.0075,,
1.415,174,178.8,20.3,0.0085,,
1.4235,175,180.6,20.3,0.0075,,
1.432,176,182.2,20.3,0.0075,,
1.4405,177,183.8,20.3,0.0075,,
1.45,178,185.1,20.3,0.008,,
1.45,418,188.4,20.4,0,,
1.4505,419,188.4,20.4,0.0005,,
1.4525,420,188.4,20.4,0.0015,,
1.4545,421,188.4,20.4,0.0015,,
1.4585,422,188.5,20.4,0.003,,
1.4645,423,188.8,20.4,0.0045,,
1.473,424,189.5,20.4,0.006,,
1.4815,425,190.3,20.4,0.006,,
1.49,426,191.4,20.4,0.006,,
1.4975,427,192.4,20.4,0.006,,
1.506,428,193.4,20.4,0.0065,,
1.5145,429,194.3,20.4,0.006,,
1.5225,430,195.3,20.4,0.0055,,
1.531,431,196.2,20.4,0.006,,
1.5395,432,197,20.4,0.0065,,
1.547,433,197.9,20.4,0.006,,
1.5555,434,198.8,20.4,0.0065,,
1.564,435,199.7,20.4,0.006,,
1.5725,436,200.5,20.4,0.006,,
1.581,437,201.2,20.4,0.006,,
1.5885,438,202,20.4,0.006,,
1.597,439,202.5,20.4,0.0065,,
1.6055,440,203.3,20.4,0.0065,,
1.6135,441,203.9,20.4,0.0055,,
1.622,442,204.6,20.4,0.006,,
1.6305,443,205.4,20.4,0.006,,
1.638,444,206.1,20.4,0.006,,
1.6465,445,206.5,20.4,0.0065,,
1.655,446,207,20.4,0.006,,
1.6635,447,207.5,20.4,0.006,,
1.672,448,208.2,20.4,0.006,,
1.6805,449,208.6,20.4,0.006,,
1.688,450,209,20.4,0.006,,
1.6965,451,209.5,20.4,0.0065,,
1.705,452,210.1,20.4,0.006,,
1.7135,453,210.7,20.4,0.006,,
1.7215,454,211.3,20.4,0.0055,,
1.73,455,211.8,20.4,0.0065,,
1.7375,456,212.2,20.4,0.006,,
1.746,457,212.5,20.4,0.0065,,
1.7545,458,213,20.4,0.006,,
1.763,459,213.7,20.4,0.006,,
1.7715,460,214.1,20.4,0.006,,
1.779,461,214.5,20.4,0.006,,
1.7875,462,214.9,20.4,0.0065,,
1.796,463,215.3,20.4,0.0065,,
1.8045,464,215.7,20.4,0.006,,
1.8125,465,216.1,20.4,0.0055,,
1.821,466,216.6,20.4,0.006,,
1.829,467,217,20.4,0.006,,
1.837,468,217.5,20.4,0.006,,
1.8455,469,217.9,20.4,0.006,,
1.854,470,218.3,20.4,0.006,,
1.8625,471,218.6,20.4,0.006,,
1.871,472,219,20.4,0.0065,,
1.8785,473,219.3,20.4,0.006,,
1.887,474,219.7,20.4,0.0065,,
1.8955,475,220,20.4,0.006,,
1.904,476,220.2,20.4,0.006,,
1.9125,477,220.5,20.4,0.006,,
1.92,478,220.9,20.4,0.006,,
1.9285,479,221.2,20.4,0.0065,,
1.937,480,221.6,20.4,0.0065,,
1.945,481,222,20.4,0.0055,,
1.9535,482,222.2,20.4,0.006,,
1.962,483,222.6,20.4,0.006,,
1.9695,484,222.8,20.4,0.006,,
1.978,485,223.2,20.4,0.0065,,
1.9865,486,223.6,20.4,0.006,,
1.995,487,223.8,20.4,0.006,,
2.0035,488,224.1,20.4,0.006,,
2.012,489,224.4,20.4,0.0065,,
2.0195,490,224.7,20.4,0.006,,
2.028,491,225.1,20.4,0.0065,,
2.0365,492,225.4,20.4,0.006,,
2.0445,493,225.7,20.4,0.0055,,
2.053,494,225.9,20.4,0.006,,
2.0605,495,226.2,20.4,0.006,,
2.069,496,226.6,20.4,0.0065,,
2.0775,497,226.8,20.4,0.0065,,
2.086,498,227,20.4,0.006,,
2.0945,499,227.2,20.4,0.006,,
2.103,500,227.4,20.4,0.006,,
2.1105,501,227.6,20.4,0.006,,
2.119,502,228,20.4,0.0065,,
2.1275,503,228.2,20.4,0.0065,,
2.136,504,228.5,20.4,0.006,,
2.144,505,228.7,20.4,0.0055,,
2.1525,506,228.9,20.4,0.006,,
2.1605,507,229.2,20.4,0.006,,
2.1685,508,229.4,20.4,0.006,,
2.177,509,229.6,20.4,0.006,,
2.1855,510,229.9,20.4,0.006,,
2.194,511,230.1,20.4,0.006,,
2.2025,512,230.3,20.4,0.0065,,
2.21,513,230.5,20.4,0.006,,
2.2185,514,230.9,20.4,0.0065,,
2.227,515,231.2,20.4,0.006,,
2.2355,516,231.4,20.4,0.006,,
2.244,517,231.7,20.4,0.006,,
2.2515,518,231.9,20.4,0.006,,
2.26,519,232,20.5,0.0065,,
2.268,520,232.3,20.4,0.006,,
2.2765,521,232.5,20.4,0.006,,
2.285,522,232.6,20.4,0.006,,
2.2935,523,232.9,20.4,0.006,,
2.301,524,233.1,20.5,0.006,,
2.3095,525,233.4,20.4,0.0065,,
2.318,526,233.6,20.5,0.006,,
2.3265,527,233.8,20.5,0.006,,
2.3345,528,234.1,20.5,0.0055,,
2.343,529,234.2,20.5,0.006,,
2.3505,530,234.4,20.5,0.006,,
2.3575,531,234.4,20.5,0.0055,,
2.365,532,234.6,20.5,0.0055,,
2.3715,533,234.7,20.5,0.0045,,
2.3715,534,234.8,20.5,0,,
2.3755,536,235,20.5,0.0025,,
Scope 1/1, Sample 14/23 (OF4-10-Light),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-55,20.3,NaN,,
0.0005,1,-55,20.3,0.0005,,
0.0025,2,-55,20.3,0.002,,
0.005,3,-55,20.3,0.0025,,
0.009,4,-55,20.3,0.0035,,
0.015,5,-54.9,20.3,0.0055,,
0.0235,6,-54.7,20.3,0.0075,,
0.0315,7,-54.5,20.3,0.008,,
0.0395,8,-54,20.3,0.008,,
0.048,9,-53.4,20.3,0.0075,,
0.0565,10,-52.7,20.3,0.0075,,
0.065,11,-51.9,20.3,0.0075,,
0.0725,12,-51,20.3,0.0075,,
0.081,13,-49.9,20.3,0.0085,,
0.0895,14,-48.8,20.3,0.0075,,
0.098,15,-47.5,20.3,0.0075,,
0.1065,16,-46,20.3,0.0075,,
0.115,17,-44.4,20.3,0.0075,,
0.1225,18,-42.8,20.3,0.0075,,
0.131,19,-41,20.3,0.0085,,
0.1395,20,-39.3,20.3,0.0075,,
0.1475,21,-37.6,20.3,0.0075,,
0.156,22,-35.9,20.3,0.0075,,
0.1645,23,-34.2,20.3,0.0075,,
0.172,24,-32.6,20.3,0.0075,,
0.1805,25,-30.9,20.3,0.0085,,
0.189,26,-29.1,20.3,0.0075,,
0.1975,27,-27.3,20.3,0.0075,,
0.206,28,-25.6,20.3,0.0075,,
0.2135,29,-24.2,20.3,0.0075,,
0.222,30,-22.6,20.3,0.0085,,
0.2305,31,-21.2,20.3,0.0075,,
0.239,32,-19.8,20.3,0.0075,,
0.2475,33,-18.4,20.3,0.0075,,
0.2555,34,-17.2,20.3,0.0075,,
0.2635,35,-16,20.3,0.008,,
0.2715,36,-14.7,20.3,0.008,,
0.28,37,-13.5,20.3,0.0075,,
0.2885,38,-12.2,20.3,0.0075,,
0.297,39,-11,20.3,0.0075,,
0.3055,40,-9.9,20.3,0.0085,,
0.313,41,-8.9,20.3,0.0075,,
0.3215,42,-8,20.3,0.0085,,
0.33,43,-7.2,20.3,0.0075,,
0.3385,44,-6.2,20.3,0.0075,,
0.347,45,-5.1,20.3,0.0075,,
0.3545,46,-4,20.3,0.0075,,
0.363,47,-2.9,20.3,0.0085,,
0.371,48,-1.9,20.3,0.0075,,
0.3795,49,-0.7,20.3,0.0075,,
0.388,50,0.1,20.3,0.0075,,
0.3965,51,0.6,20.3,0.0075,,
0.404,52,1.3,20.3,0.0075,,
0.4125,53,2.6,20.3,0.0085,,
0.421,54,3.6,20.3,0.0085,,
0.4295,55,4.5,20.3,0.0075,,
0.438,56,5.2,20.3,0.0075,,
0.446,57,6,20.3,0.0075,,
0.454,58,6.6,20.3,0.008,,
0.4625,59,7.5,20.3,0.0085,,
0.4705,60,8.5,20.3,0.0075,,
0.479,61,9.5,20.3,0.0075,,
0.4875,62,10.5,20.3,0.0075,,
0.496,63,11.5,20.3,0.0075,,
0.5035,64,12.4,20.3,0.0075,,
0.512,65,13.3,20.3,0.0085,,
0.5205,66,14.2,20.3,0.0075,,
0.529,67,15.1,20.3,0.0075,,
0.5375,68,16,20.3,0.0075,,
0.546,69,16.9,20.3,0.0085,,
0.5535,70,17.8,20.3,0.0075,,
0.562,71,18.6,20.3,0.0075,,
0.57,72,19.4,20.3,0.0075,,
0.5785,73,20.4,20.3,0.0075,,
0.587,74,21.2,20.3,0.0075,,
0.5945,75,22.1,20.3,0.0075,,
0.603,76,23,20.3,0.0085,,
0.6115,77,23.9,20.3,0.0075,,
0.62,78,24.8,20.3,0.0075,,
0.6285,79,25.7,20.3,0.0075,,
0.636,80,26.5,20.3,0.0075,,
0.6445,81,27.3,20.3,0.0085,,
0.653,82,28.2,20.3,0.0075,,
0.6615,83,29.1,20.3,0.0075,,
0.67,84,29.9,20.3,0.0075,,
0.6785,85,30.8,20.3,0.0075,,
0.686,86,31.6,20.3,0.0075,,
0.6945,87,32.5,20.3,0.0085,,
0.703,88,33.3,20.3,0.0075,,
0.711,89,34.2,20.3,0.0075,,
0.7195,90,35,20.3,0.0075,,
0.728,91,35.7,20.3,0.0085,,
0.7355,92,36.6,20.3,0.0075,,
0.744,93,37.5,20.3,0.0085,,
0.7525,94,38.3,20.3,0.0075,,
0.761,95,39.1,20.3,0.0075,,
0.7695,96,40,20.3,0.0075,,
0.777,97,40.7,20.3,0.0075,,
0.7855,98,41.5,20.3,0.0085,,
0.794,99,42.4,20.3,0.0075,,
0.8025,100,43.2,20.3,0.0075,,
0.8105,101,44.1,20.3,0.0075,,
0.819,102,44.9,20.3,0.0075,,
0.8265,103,45.6,20.3,0.0075,,
0.835,104,46.6,20.3,0.0085,,
0.8435,105,47.4,20.3,0.0075,,
0.852,106,48.3,20.3,0.0075,,
0.8605,107,49.1,20.3,0.0075,,
0.869,108,49.8,20.3,0.0085,,
0.8765,109,50.7,20.3,0.0075,,
0.885,110,51.6,20.3,0.0085,,
0.8935,111,52.5,20.3,0.0075,,
0.902,112,53.3,20.3,0.0075,,
0.9105,113,54.2,20.3,0.0075,,
0.918,114,54.9,20.3,0.0075,,
0.9265,115,55.7,20.3,0.0085,,
0.9345,116,56.6,20.3,0.0075,,
0.943,117,57.5,20.3,0.0075,,
0.9515,118,58.4,20.3,0.0075,,
0.96,119,59.3,20.3,0.0075,,
0.9675,120,60,20.3,0.0075,,
0.976,121,60.8,20.3,0.0085,,
0.9845,122,61.7,20.3,0.0075,,
0.993,123,62.6,20.3,0.0075,,
1.0015,124,63.5,20.3,0.0075,,
1.01,125,64.3,20.3,0.0085,,
1.0175,126,65.3,20.3,0.0075,,
1.026,127,66.1,20.3,0.0085,,
1.034,128,66.9,20.3,0.0075,,
1.0425,129,67.8,20.3,0.0075,,
1.051,130,68.8,20.3,0.0075,,
1.0585,131,69.5,20.3,0.0075,,
1.067,132,70.4,20.3,0.0085,,
1.0755,133,71.4,20.3,0.0075,,
1.084,134,72.4,20.3,0.0075,,
1.0925,135,73.5,20.3,0.0075,,
1.101,136,74.5,20.3,0.0085,,
1.1085,137,75.4,20.3,0.0075,,
1.117,138,76.4,20.3,0.0085,,
1.1255,139,77.5,20.3,0.0075,,
1.134,140,78.6,20.3,0.0075,,
1.142,141,79.7,20.3,0.0075,,
1.1505,142,80.7,20.3,0.0085,,
1.158,143,81.9,20.3,0.0075,,
1.1665,144,83.3,20.3,0.0085,,
1.175,145,84.6,20.3,0.0075,,
1.1835,146,85.9,20.3,0.0075,,
1.192,147,87.4,20.3,0.0075,,
1.1995,148,88.7,20.3,0.0075,,
1.208,149,90.1,20.3,0.0085,,
1.2165,150,91.5,20.3,0.0075,,
1.225,151,93,20.3,0.0075,,
1.2335,152,94.6,20.3,0.0075,,
1.242,153,96.1,20.3,0.0085,,
1.2495,154,97.8,20.3,0.0075,,
1.258,155,99.5,20.3,0.0085,,
1.266,156,101.9,20.3,0.0075,,
1.2745,157,104.2,20.3,0.0075,,
1.283,158,106.2,20.3,0.0075,,
1.2915,159,108.8,20.3,0.0085,,
1.299,160,111.9,20.3,0.0075,,
1.3075,161,115,20.3,0.0075,,
1.316,162,118.2,20.3,0.0075,,
1.3245,163,121.5,20.3,0.0075,,
1.333,164,125,20.3,0.0075,,
1.3405,165,127.9,20.3,0.0075,,
1.349,166,131.5,20.3,0.0085,,
1.3575,167,135.2,20.3,0.0075,,
1.3655,168,139.4,20.3,0.0075,,
1.374,169,143.8,20.3,0.0075,,
1.3825,170,148,20.3,0.0075,,
1.39,171,151.6,20.3,0.0075,,
1.3985,172,156,20.3,0.0085,,
1.407,173,159.9,20.3,0.0075,,
1.4155,174,162.8,20.3,0.0075,,
1.424,175,165.8,20.3,0.0075,,
1.4325,176,167.8,20.3,0.0085,,
1.44,177,170.2,20.3,0.0075,,
1.4485,178,172.5,20.3,0.0085,,
1.457,179,174.8,20.3,0.0075,,
1.465,180,177.2,20.3,0.0075,,
1.4735,181,179.1,20.3,0.0075,,
1.482,182,180.5,20.3,0.0085,,
1.4895,183,181.8,20.3,0.0075,,
1.498,184,183.3,20.3,0.0085,,
1.5065,185,184.7,20.3,0.0075,,
1.51,186,185.1,20.3,0.007,,
1.51,426,188.6,20.4,0,,
1.5105,426,188.6,20.4,0.001,,
