Results Editor,,,,,,
Result Details,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],Point label,
0.9580,119,63.7,0.0070,21.4,,
0.9665,120,64.3,0.0075,21.4,,
0.9750,121,64.9,0.0075,21.4,,
0.9835,122,65.6,0.0075,21.4,,
0.9920,123,66.2,0.0075,21.3,,
1.0000,124,66.9,0.0075,21.4,,
1.0080,125,67.6,0.0075,21.4,,
1.0160,126,68.3,0.0075,21.4,,
1.0245,127,68.9,0.0075,21.4,,
1.0330,128,69.6,0.0075,21.4,,
1.0415,129,70.3,0.0075,21.4,,
1.0500,130,70.9,0.0075,21.4,,
1.0585,131,71.6,0.0075,21.4,,
1.0660,132,72.4,0.0070,21.4,,
1.0740,133,73.1,0.0075,21.4,,
1.0825,134,73.7,0.0075,21.4,,
1.0910,135,74.4,0.0075,21.4,,
1.0995,136,75.2,0.0075,21.4,,
1.1080,137,75.8,0.0075,21.4,,
1.1155,138,76.6,0.0070,21.4,,
1.1240,139,77.5,0.0075,21.4,,
1.1325,140,78.2,0.0075,21.4,,
1.1405,141,78.9,0.0075,21.4,,
1.1490,142,79.7,0.0075,21.4,,
1.1575,143,80.5,0.0075,21.4,,
1.1650,144,81.1,0.0070,21.4,,
1.1735,145,81.9,0.0075,21.4,,
1.1820,146,82.8,0.0075,21.4,,
1.1905,147,83.7,0.0075,21.4,,
1.1985,148,84.4,0.0075,21.4,,
1.2070,149,85.4,0.0075,21.4,,
1.2145,150,86.2,0.0070,21.4,,
1.2230,151,87.1,0.0075,21.4,,
1.2315,152,88.0,0.0075,21.4,,
1.2400,153,89.0,0.0075,21.4,,
1.2485,154,89.9,0.0075,21.4,,
1.2570,155,90.9,0.0075,21.4,,
1.2645,156,91.8,0.0070,21.4,,
1.2730,157,92.9,0.0075,21.4,,
1.2810,158,94.0,0.0075,21.4,,
1.2895,159,94.9,0.0075,21.4,,
1.2980,160,95.9,0.0075,21.4,,
1.3065,161,97.0,0.0075,21.4,,
1.3140,162,98.0,0.0070,21.4,,
1.3225,163,99.2,0.0075,21.4,,
1.3310,164,100.5,0.0075,21.4,,
1.3395,165,101.8,0.0075,21.4,,
1.3475,166,103.0,0.0075,21.4,,
1.3560,167,104.3,0.0075,21.4,,
1.3635,168,105.6,0.0070,21.4,,
1.3720,169,107.1,0.0075,21.4,,
1.3805,170,108.6,0.0075,21.4,,
1.3890,171,110.1,0.0075,21.4,,
1.3975,172,111.7,0.0075,21.4,,
1.4060,173,113.2,0.0075,21.4,,
1.4135,174,114.9,0.0070,21.4,,
1.4215,175,116.7,0.0075,21.4,,
1.4300,176,118.7,0.0075,21.4,,
1.4385,177,121.0,0.0075,21.4,,
1.4470,178,123.1,0.0075,21.4,,
1.4555,179,125.1,0.0075,21.4,,
1.4630,180,127.0,0.0070,21.4,,
1.4715,181,129.5,0.0075,21.4,,
1.4800,182,132.1,0.0075,21.4,,
1.4880,183,134.5,0.0075,21.4,,
1.4965,184,137.3,0.0075,21.4,,
1.5050,185,140.5,0.0075,21.4,,
1.5125,186,143.1,0.0070,21.4,,
1.5210,187,146.0,0.0075,21.4,,
1.5295,188,148.9,0.0075,21.4,,
1.5380,189,152.2,0.0075,21.4,,
1.5460,190,155.3,0.0075,21.4,,
1.5545,191,158.5,0.0075,21.4,,
1.5620,192,161.0,0.0070,21.4,,
1.5705,193,163.8,0.0075,21.4,,
1.5790,194,166.5,0.0075,21.4,,
1.5875,195,168.9,0.0075,21.4,,
1.5960,196,171.0,0.0075,21.4,,
1.6045,197,173.2,0.0075,21.4,,
1.6120,198,175.3,0.0070,21.4,,
1.6205,199,177.2,0.0075,21.4,,
1.6285,200,179.1,0.0075,21.4,,
1.6370,201,180.8,0.0075,21.4,,
1.6455,202,182.4,0.0075,21.4,,
1.6540,203,184.0,0.0075,21.4,,
1.6620,204,185.2,0.0065,21.4,,
1.6620,444,186.8,0.0000,21.4,,
1.6625,445,186.9,0.0005,21.4,,
1.6640,446,186.8,0.0010,21.4,,
1.6665,447,187.1,0.0020,21.4,,
1.6705,448,187.6,0.0030,21.4,,
1.6765,449,188.2,0.0045,21.4,,
1.6845,450,189.4,0.0055,21.4,,
1.6925,451,190.5,0.0060,21.4,,
1.7005,452,191.8,0.0060,21.4,,
1.7090,453,192.8,0.0065,21.4,,
1.7175,454,193.9,0.0060,21.4,,
1.7260,455,194.9,0.0060,21.4,,
1.7345,456,195.9,0.0060,21.4,,
1.7420,457,196.7,0.0060,21.4,,
1.7505,458,197.6,0.0065,21.4,,
1.7585,459,198.7,0.0060,21.4,,
1.7670,460,199.5,0.0060,21.4,,
1.7755,461,200.3,0.0060,21.4,,
1.7840,462,201.2,0.0060,21.4,,
1.7915,463,201.9,0.0060,21.4,,
1.8000,464,202.7,0.0065,21.4,,
1.8085,465,203.4,0.0065,21.4,,
1.8170,466,204.1,0.0060,21.4,,
1.8250,467,204.8,0.0055,21.4,,
1.8335,468,205.6,0.0060,21.4,,
1.8410,469,206.2,0.0060,21.4,,
1.8495,470,206.9,0.0065,21.4,,
1.8580,471,207.5,0.0065,21.4,,
1.8665,472,208.0,0.0060,21.4,,
1.8750,473,208.6,0.0060,21.4,,
1.8835,474,209.3,0.0060,21.4,,
1.8910,475,209.8,0.0060,21.4,,
1.8995,476,210.4,0.0065,21.4,,
1.9075,477,210.9,0.0060,21.4,,
1.9160,478,211.4,0.0060,21.4,,
1.9245,479,211.9,0.0060,21.4,,
1.9330,480,212.5,0.0060,21.4,,
1.9405,481,213.0,0.0060,21.4,,
1.9490,482,213.6,0.0065,21.4,,
1.9575,483,214.1,0.0065,21.4,,
1.9655,484,214.5,0.0055,21.4,,
1.9740,485,215.0,0.0060,21.4,,
1.9825,486,215.5,0.0060,21.4,,
1.9900,487,215.8,0.0060,21.4,,
1.9985,488,216.3,0.0065,21.4,,
2.0070,489,216.8,0.0065,21.4,,
2.0155,490,217.1,0.0060,21.4,,
2.0240,491,217.5,0.0060,21.4,,
2.0320,492,218.0,0.0055,21.4,,
2.0400,493,218.4,0.0060,21.4,,
2.0480,494,218.8,0.0060,21.4,,
2.0565,495,219.1,0.0065,21.4,,
2.0650,496,219.6,0.0060,21.4,,
2.0735,497,219.9,0.0060,21.4,,
2.0820,498,220.2,0.0060,21.4,,
2.0900,499,220.6,0.0060,21.4,,
2.0980,500,221.0,0.0060,21.4,,
2.1060,501,221.4,0.0060,21.4,,
2.1145,502,221.7,0.0060,21.4,,
2.1230,503,222.1,0.0060,21.4,,
2.1315,504,222.5,0.0060,21.4,,
2.1390,505,222.7,0.0060,21.4,,
2.1475,506,223.1,0.0065,21.4,,
2.1560,507,223.4,0.0065,21.4,,
2.1645,508,223.8,0.0060,21.4,,
2.1725,509,224.1,0.0055,21.4,,
2.1810,510,224.4,0.0060,21.4,,
2.1895,511,224.7,0.0065,21.4,,
2.1970,512,225.0,0.0060,21.4,,
2.2055,513,225.3,0.0065,21.4,,
2.2140,514,225.6,0.0060,21.4,,
2.2225,515,225.9,0.0060,21.4,,
2.2305,516,226.3,0.0055,21.4,,
2.2390,517,226.5,0.0065,21.4,,
2.2465,518,226.8,0.0060,21.4,,
2.2550,519,227.1,0.0065,21.4,,
2.2635,520,227.4,0.0060,21.4,,
2.2720,521,227.7,0.0060,21.4,,
2.2805,522,228.0,0.0060,21.4,,
2.2890,523,228.3,0.0065,21.4,,
2.2965,524,228.5,0.0060,21.4,,
2.3050,525,228.9,0.0065,21.4,,
2.3130,526,229.1,0.0055,21.4,,
2.3215,527,229.4,0.0060,21.4,,
2.3300,528,229.6,0.0060,21.4,,
2.3385,529,230.0,0.0060,21.4,,
2.3460,530,230.2,0.0060,21.4,,
2.3545,531,230.5,0.0065,21.4,,
2.3630,532,230.7,0.0065,21.4,,
2.3710,533,231.0,0.0055,21.4,,
2.3795,534,231.2,0.0060,21.4,,
2.3880,535,231.3,0.0060,21.4,,
2.3955,536,231.7,0.0060,21.4,,
2.4040,537,231.9,0.0065,21.4,,
2.4125,538,232.1,0.0065,21.4,,
2.4210,539,232.4,0.0060,21.4,,
2.4290,540,232.6,0.0055,21.4,,
2.4375,541,232.9,0.0060,21.4,,
2.4450,542,233.1,0.0060,21.4,,
2.4535,543,233.3,0.0065,21.4,,
2.4620,544,233.5,0.0060,21.4,,
2.4705,545,233.7,0.0060,21.4,,
2.4790,546,234.0,0.0060,21.4,,
2.4865,547,234.2,0.0055,21.4,,
2.4915,548,234.4,0.0040,21.4,,
2.4955,549,234.5,0.0030,21.4,,
2.5000,550,234.6,0.0030,21.4,,
2.5040,551,234.6,0.0030,21.4,,
2.5080,552,234.7,0.0030,21.4,,
2.5120,553,234.9,0.0030,21.4,,
2.5135,554,235.0,0.0015,21.4,,
2.5135,,235.0,,,EP,
11/24/2025 4:07:59 PMSystemInternal,,,,,,1/1
