Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
15,Tet_Site1_Seep_H,9/28/2021 2:45:20 PM,OK,Unchecked,0,,25.0,°C,,2.442,mL,,60.002,g,,60.0025,g,,1.0,g/mL
16,Tet_Site2_Seep_A,9/28/2021 2:55:59 PM,OK,Unchecked,0,,25.0,°C,,2.453,mL,,59.551,g,,59.5510,g,,1.0,g/mL
17,Tet_Site2_Seep_B,9/28/2021 3:06:39 PM,OK,Unchecked,0,,25.0,°C,,2.476,mL,,60.492,g,,60.4924,g,,1.0,g/mL
18,Tet_Site2_Seep_C,9/28/2021 3:17:22 PM,OK,Unchecked,0,,25.0,°C,,2.456,mL,,60.119,g,,60.1186,g,,1.0,g/mL
19,Tet_Site2_Seep_D,9/28/2021 3:28:01 PM,OK,Unchecked,0,,25.0,°C,,2.449,mL,,59.628,g,,59.6281,g,,1.0,g/mL
20,Tet_Site2_Seep_E,9/28/2021 3:38:42 PM,OK,Unchecked,0,,25.0,°C,,2.477,mL,,60.341,g,,60.3414,g,,1.0,g/mL
21,Tet_Site2_Seep_F,9/28/2021 3:49:24 PM,OK,Unchecked,0,,25.0,°C,,2.496,mL,,60.227,g,,60.2267,g,,1.0,g/mL
22,Tet_Site2_Seep_G,9/28/2021 4:00:08 PM,OK,Unchecked,0,,25.0,°C,,2.479,mL,,59.582,g,,59.5817,g,,1.0,g/mL
23,Tet_Site2_Seep_H,9/28/2021 4:10:51 PM,OK,Unchecked,0,,25.0,°C,,2.526,mL,,60.281,g,,60.2813,g,,1.0,g/mL
24,Tet_Site1_Control_A,9/28/2021 4:21:39 PM,OK,Unchecked,0,,25.0,°C,,2.483,mL,,60.062,g,,60.0616,g,,1.0,g/mL
25,Tet_Site1_Control_B,9/28/2021 4:32:24 PM,OK,Unchecked,0,,25.0,°C,,2.480,mL,,60.401,g,,60.4009,g,,1.0,g/mL
26,Tet_Site1_Control_C,9/28/2021 4:43:08 PM,OK,Unchecked,0,,25.0,°C,,2.436,mL,,59.552,g,,59.5523,g,,1.0,g/mL
27,Tet_Site1_Control_D,9/28/2021 4:53:47 PM,OK,Unchecked,0,,25.0,°C,,2.464,mL,,59.765,g,,59.7652,g,,1.0,g/mL
28,Tet_Site1_Control_E,9/28/2021 5:04:29 PM,OK,Unchecked,0,,25.0,°C,,2.490,mL,,60.280,g,,60.2797,g,,1.0,g/mL
29,Tet_Site1_Control_F,9/28/2021 5:15:17 PM,OK,Unchecked,0,,25.0,°C,,2.480,mL,,60.028,g,,60.0279,g,,1.0,g/mL
30,Tet_Site1_Control_G,9/28/2021 5:26:01 PM,OK,Unchecked,0,,25.0,°C,,2.459,mL,,60.187,g,,60.1868,g,,1.0,g/mL
31,Tet_Site1_Control_H,9/28/2021 5:36:42 PM,OK,Unchecked,0,,25.0,°C,,2.458,mL,,60.107,g,,60.1069,g,,1.0,g/mL
32,offshore_pilemooring_20210810_B,9/28/2021 5:47:23 PM,OK,Unchecked,0,,25.0,°C,,2.488,mL,,59.751,g,,59.7507,g,,1.0,g/mL
33,CRM,9/28/2021 5:58:07 PM,OK,Unchecked,0,,25.0,°C,,2.424,mL,,60.147,g,,60.1474,g,,1.0,g/mL
9/28/2021 11:31:17 PMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
