Table of Measured Values,,,,,,
Task,T659,,,,,
Scope 1/1, Sample 11/20 (RB4-11-Light),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-54.8,20.9,NaN,,
0.001,1,-54.8,20.9,0.001,,
0.0025,2,-54.9,20.9,0.0015,,
0.005,3,-54.8,20.9,0.002,,
0.0085,4,-54.7,20.9,0.003,,
0.015,5,-54.6,20.9,0.006,,
0.023,6,-54.5,20.9,0.0075,,
0.0315,7,-54.4,20.9,0.0075,,
0.04,8,-54.1,20.9,0.0075,,
0.0485,9,-53.7,20.9,0.0075,,
0.056,10,-53.1,20.9,0.007,,
0.0645,11,-52.4,20.9,0.0075,,
0.073,12,-51.6,20.9,0.0075,,
0.081,13,-50.7,20.9,0.0075,,
0.0895,14,-49.6,20.9,0.0075,,
0.098,15,-48.5,20.9,0.0075,,
0.1055,16,-47.3,20.9,0.007,,
0.114,17,-46,20.9,0.0075,,
0.1225,18,-44.7,20.9,0.0075,,
0.131,19,-43.4,20.9,0.0075,,
0.1395,20,-41.9,20.9,0.0075,,
0.1475,21,-40.5,20.9,0.0075,,
0.156,22,-39.3,20.9,0.0075,,
0.1635,23,-37.9,20.9,0.007,,
0.172,24,-36.3,20.9,0.0075,,
0.1805,25,-34.8,20.9,0.0075,,
0.189,26,-33.1,20.9,0.0075,,
0.1975,27,-31.6,20.9,0.0075,,
0.206,28,-30.1,20.9,0.007,,
0.2135,29,-28.9,20.9,0.007,,
0.222,30,-27.4,20.9,0.0075,,
0.2305,31,-26.2,20.9,0.0075,,
0.2385,32,-25,20.9,0.0075,,
0.247,33,-23.6,20.9,0.0075,,
0.2555,34,-22.4,20.9,0.007,,
0.263,35,-21.3,20.9,0.007,,
0.2715,36,-20.1,20.9,0.0075,,
0.28,37,-19.1,20.9,0.0075,,
0.2885,38,-18.2,20.9,0.0075,,
0.297,39,-17.2,20.9,0.0075,,
0.3055,40,-16.3,20.9,0.0075,,
0.313,41,-15.3,20.9,0.007,,
0.3215,42,-14.4,20.9,0.0075,,
0.3295,43,-13.5,20.9,0.0075,,
0.338,44,-12.5,20.9,0.0075,,
0.3465,45,-11.6,20.9,0.0075,,
0.355,46,-10.7,20.9,0.0075,,
0.3625,47,-10,20.9,0.007,,
0.371,48,-9.2,20.9,0.0075,,
0.3795,49,-8.3,20.9,0.0075,,
0.388,50,-7.5,20.9,0.0075,,
0.3965,51,-6.7,20.9,0.0075,,
0.4045,52,-6.1,20.9,0.0075,,
0.4125,53,-5.3,20.9,0.0075,,
0.4205,54,-4.3,20.9,0.0075,,
0.429,55,-3.5,20.9,0.0075,,
0.4375,56,-2.5,20.9,0.0075,,
0.446,57,-1.7,20.9,0.0075,,
0.4545,58,-0.9,20.9,0.007,,
0.462,59,-0.1,20.9,0.007,,
0.4705,60,0,20.9,0.0075,,
0.479,61,0.6,20.9,0.0075,,
0.487,62,1.3,20.9,0.0075,,
0.4955,63,2.2,20.9,0.0075,,
0.504,64,3.5,20.9,0.0075,,
0.5125,65,3.9,20.9,0.0075,,
0.52,66,4.3,20.9,0.007,,
0.5285,67,5.1,20.9,0.0075,,
0.537,68,5.7,20.9,0.0075,,
0.5455,69,6.2,20.9,0.0075,,
0.554,70,6.8,20.9,0.0075,,
0.5615,71,7.4,20.9,0.007,,
0.57,72,8,20.9,0.0075,,
0.578,73,8.8,20.9,0.0075,,
0.5865,74,9.6,20.9,0.0075,,
0.595,75,10.5,20.9,0.0075,,
0.6035,76,11.3,20.9,0.0075,,
0.611,77,12,20.9,0.007,,
0.6195,78,12.7,20.9,0.0075,,
0.628,79,13.6,20.9,0.0075,,
0.6365,80,14.3,20.9,0.0075,,
0.645,81,14.9,20.9,0.0075,,
0.653,82,15.6,20.9,0.0075,,
0.661,83,16.4,20.9,0.0075,,
0.6695,84,17.1,20.9,0.0075,,
0.6775,85,17.8,20.9,0.0075,,
0.686,86,18.4,20.9,0.0075,,
0.6945,87,19.2,20.9,0.0075,,
0.703,88,19.9,20.9,0.0075,,
0.7105,89,20.5,20.9,0.007,,
0.719,90,21.3,20.9,0.0075,,
0.7275,91,21.9,20.9,0.0075,,
0.736,92,22.7,20.9,0.0075,,
0.7445,93,23.3,20.9,0.0075,,
0.7525,94,24.1,20.9,0.0075,,
0.7605,95,24.8,20.9,0.0075,,
0.7685,96,25.4,20.9,0.0075,,
0.777,97,26.3,20.9,0.0075,,
0.7855,98,27,20.9,0.0075,,
0.794,99,27.7,20.9,0.0075,,
0.8025,100,28.5,20.9,0.0075,,
0.81,101,29.2,20.9,0.007,,
0.8185,102,29.8,20.9,0.0075,,
0.827,103,30.7,20.9,0.0075,,
0.8355,104,31.4,20.9,0.0075,,
0.8435,105,32.1,20.9,0.0075,,
0.852,106,32.9,20.9,0.0075,,
0.8595,107,33.7,20.9,0.007,,
0.868,108,34.4,20.9,0.0075,,
0.8765,109,35.3,20.9,0.0075,,
0.885,110,36,20.9,0.0075,,
0.8935,111,36.7,20.9,0.0075,,
0.902,112,37.6,20.9,0.0075,,
0.9095,113,38.2,20.9,0.007,,
0.918,114,39,20.9,0.0075,,
0.9265,115,39.8,20.9,0.0075,,
0.9345,116,40.7,20.9,0.0075,,
0.943,117,41.3,20.9,0.0075,,
0.9515,118,42.3,20.9,0.0075,,
0.959,119,42.9,20.9,0.007,,
0.9675,120,43.7,20.9,0.0075,,
0.976,121,44.6,20.9,0.0075,,
0.9845,122,45.5,20.9,0.0075,,
0.993,123,46.2,20.9,0.0075,,
1.0015,124,47.1,20.9,0.0075,,
1.0095,125,47.8,20.9,0.0075,,
1.0175,126,48.7,20.9,0.0075,,
1.0255,127,49.6,20.9,0.0075,,
1.034,128,50.5,20.9,0.0075,,
1.0425,129,51.3,20.9,0.0075,,
1.051,130,52.4,20.9,0.0075,,
1.0595,131,53.1,20.9,0.0075,,
1.067,132,54,20.9,0.007,,
1.0755,133,55,20.9,0.0075,,
1.084,134,55.8,20.9,0.0075,,
1.092,135,56.7,21,0.0065,,
1.1005,136,57.8,20.9,0.0075,,
1.109,137,58.7,21,0.007,,
1.1165,138,59.5,20.9,0.007,,
1.125,139,60.6,20.9,0.0075,,
1.1335,140,61.5,20.9,0.0075,,
1.142,141,62.4,21,0.0075,,
1.1505,142,63.6,21,0.0075,,
1.1585,143,64.6,20.9,0.0075,,
1.1665,144,65.5,21,0.0075,,
1.1745,145,66.7,21,0.0075,,
1.183,146,67.7,21,0.0075,,
1.1915,147,68.8,20.9,0.0075,,
1.2,148,70.1,21,0.0075,,
1.2085,149,71.3,21,0.0075,,
1.216,150,72.3,21,0.007,,
1.2245,151,73.6,21,0.0075,,
1.233,152,74.8,21,0.0075,,
1.2415,153,76.1,21,0.0075,,
1.2495,154,77.5,21,0.0075,,
1.258,155,78.8,21,0.0075,,
1.266,156,80.1,21,0.0075,,
1.274,157,81.6,21,0.0075,,
1.2825,158,83.2,21,0.0075,,
1.291,159,84.7,21,0.0075,,
1.2995,160,86.2,21,0.0075,,
1.308,161,88,21,0.0075,,
1.3165,162,89.4,21,0.0075,,
1.324,163,91.2,21,0.007,,
1.3325,164,93.1,21,0.0075,,
1.3405,165,95.1,21,0.0075,,
1.349,166,97.4,21,0.0075,,
1.3575,167,99.9,21,0.0075,,
1.366,168,102.6,21,0.007,,
1.3735,169,105,21,0.007,,
1.382,170,108,21,0.0075,,
1.3905,171,110.9,21,0.0075,,
1.399,172,114.1,21,0.0075,,
1.407,173,117.5,21,0.0075,,
1.4155,174,121.7,21,0.007,,
1.4235,175,125.2,21,0.0075,,
1.4315,176,129.2,21,0.0075,,
1.44,177,133.8,21,0.0075,,
1.4485,178,139.2,21,0.0075,,
1.457,179,144,21,0.007,,
1.4655,180,147.9,21,0.0075,,
1.473,181,152.3,21,0.007,,
1.4815,182,156.7,21,0.0075,,
1.49,183,160.8,21,0.0075,,
1.4985,184,163.7,21,0.0075,,
1.5065,185,166.5,21,0.0075,,
1.515,186,169.7,21,0.007,,
1.5225,187,172.3,21,0.007,,
1.531,188,174.6,21,0.0075,,
1.5395,189,176.6,21,0.0075,,
1.548,190,178.9,21,0.0075,,
1.5565,191,180.6,21,0.0075,,
1.565,192,182,21,0.0075,,
1.5725,193,183.6,21,0.007,,
1.583,194,185.1,21,0.0075,,
1.583,434,188.8,21,0,,
1.5835,436,188.7,21,0.0005,,
1.585,437,188.9,21,0.0025,,
1.5875,438,188.8,21,0.0035,,
1.592,439,188.9,21,0.0065,,
1.598,440,189.1,21,0.0085,,
1.6065,441,189.6,21,0.012,,
1.614,442,190.3,21,0.0125,,
1.6225,443,191.5,21,0.014,,
1.631,444,192.8,21,0.012,,
1.6395,445,194,21,0.012,,
1.648,446,194.8,21,0.012,,
1.656,447,195.7,21,0.0115,,
1.664,448,196.6,21,0.0135,,
1.672,449,197.4,21,0.0135,,
1.6805,450,198.5,21,0.012,,
1.689,451,199.3,21,0.012,,
1.6975,452,199.9,21,0.012,,
1.706,453,200.7,21,0.012,,
1.7135,454,201.4,21,0.0125,,
1.722,455,202.1,21,0.014,,
1.7305,456,203.1,21,0.014,,
1.739,457,203.7,21,0.012,,
1.747,458,204.4,21,0.0115,,
1.7555,459,205.1,21,0.012,,
1.763,460,205.6,21,0.0125,,
1.7715,461,206.2,21,0.014,,
1.78,462,206.9,21,0.014,,
1.7885,463,207.6,21,0.012,,
1.797,464,208.1,21,0.012,,
1.8055,465,208.6,21,0.012,,
1.813,466,209.1,21,0.0125,,
1.8215,467,209.8,21,0.014,,
1.8295,468,210.3,21,0.0135,,
1.838,469,210.9,21,0.012,,
1.8465,470,211.3,21,0.012,,
1.855,471,211.9,21,0.012,,
1.8625,472,212.3,21,0.0125,,
1.871,473,212.8,21,0.014,,
1.8795,474,213.2,21,0.014,,
1.888,475,213.8,21,0.012,,
1.896,476,214.1,21,0.0115,,
1.9045,477,214.6,21,0.012,,
1.913,478,215,21,0.014,,
1.9205,479,215.5,21,0.0125,,
1.929,480,215.8,21,0.014,,
1.9375,481,216.4,21,0.012,,
1.946,482,216.8,21,0.012,,
1.9545,483,217,21,0.012,,
1.963,484,217.6,21,0.012,,
1.9705,485,218,21,0.0125,,
1.979,486,218.4,21,0.014,,
1.987,487,218.6,21,0.0115,,
1.9955,488,219,21,0.012,,
2.004,489,219.6,21,0.012,,
2.0125,490,219.9,21,0.014,,
2.02,491,220.2,21,0.0125,,
2.0285,492,220.6,21,0.014,,
2.037,493,220.8,21,0.012,,
2.0455,494,221.3,21,0.012,,
2.054,495,221.6,21,0.012,,
2.062,496,222,21,0.0115,,
2.07,497,222.3,21,0.0135,,
2.0785,498,222.5,21,0.014,,
2.0865,499,223,21,0.0115,,
2.095,500,223.2,21,0.012,,
2.1035,501,223.6,21,0.012,,
2.112,502,223.9,21,0.014,,
2.1195,503,224.2,21,0.0125,,
2.128,504,224.5,21,0.014,,
2.1365,505,224.7,21,0.012,,
2.145,506,225,21,0.012,,
2.153,507,225.3,21,0.0115,,
2.1615,508,225.7,21.1,0.014,,
2.169,509,225.9,21,0.0125,,
2.1775,510,226.2,21,0.014,,
2.186,511,226.5,21,0.014,,
2.1945,512,226.8,21,0.012,,
2.203,513,227.1,21.1,0.012,,
2.2115,514,227.4,21.1,0.012,,
2.219,515,227.6,21,0.0125,,
2.2275,516,227.8,21.1,0.014,,
2.2355,517,228.2,21.1,0.0135,,
2.244,518,228.4,21,0.012,,
2.2525,519,228.6,21.1,0.012,,
2.261,520,228.9,21.1,0.012,,
2.2695,521,229.2,21.1,0.014,,
2.277,522,229.4,21.1,0.0125,,
2.2855,523,229.7,21.1,0.014,,
2.294,524,229.9,21.1,0.012,,
2.302,525,230.1,21.1,0.0115,,
2.3105,526,230.4,21.1,0.012,,
2.319,527,230.6,21.1,0.012,,
2.3265,528,230.8,21.1,0.0125,,
2.335,529,231,21.1,0.014,,
2.3435,530,231.3,21.1,0.014,,
2.352,531,231.5,21.1,0.012,,
2.3605,532,231.7,21.1,0.012,,
2.369,533,231.9,21.1,0.012,,
2.3765,534,232.2,21.1,0.0125,,
2.385,535,232.3,21.1,0.014,,
2.393,536,232.6,21.1,0.0135,,
2.4015,537,232.8,21.1,0.012,,
2.41,538,233,21.1,0.012,,
2.4185,539,233.3,21.1,0.012,,
2.426,540,233.5,21.1,0.0125,,
2.4345,541,233.7,21.1,0.014,,
2.443,542,233.9,21.1,0.014,,
2.451,543,234,21.1,0.0115,,
2.458,544,234.3,21.1,0.01,,
2.4585,545,234.5,21.1,0.0005,,
2.459,546,234.6,21.1,0.001,,
2.4595,547,234.7,21.1,0.001,,
2.461,548,234.6,21.1,0.0025,,
2.4625,549,234.7,21.1,0.002,,
2.4645,550,234.8,21.1,0.003,,
2.4675,551,234.8,21.1,0.0045,,
2.4705,552,234.8,21.1,0.005,,
2.4735,553,234.8,21.1,0.005,,
2.477,554,234.9,21.1,0.006,,
2.479,555,235,21.1,0.0035,,
Scope 1/1, Sample 12/20 (RB3-11-Light),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-57.8,20.9,NaN,,
0.001,1,-57.8,20.9,0.001,,
0.0025,2,-57.8,20.9,0.0015,,
0.005,3,-57.8,20.9,0.002,,
0.009,4,-57.9,20.9,0.0035,,
0.015,5,-57.7,20.9,0.0055,,
0.0235,6,-57.6,20.9,0.0075,,
0.032,7,-57.4,20.9,0.0075,,
0.0405,8,-57,20.9,0.0075,,
0.049,9,-56.4,20.9,0.0085,,
0.0565,10,-55.7,20.9,0.007,,
0.065,11,-54.8,20.9,0.0075,,
0.0735,12,-54,20.9,0.0075,,
0.0815,13,-53.1,20.9,0.0075,,
0.09,14,-52,20.9,0.0075,,
0.0985,15,-51,20.9,0.0085,,
0.106,16,-49.8,20.9,0.007,,
0.1145,17,-48.6,20.9,0.0075,,
0.123,18,-47.4,20.9,0.0075,,
0.1315,19,-45.9,20.9,0.0075,,
0.14,20,-44.4,20.9,0.0075,,
0.1485,21,-42.9,20.9,0.0075,,
0.156,22,-41.6,20.9,0.007,,
0.1645,23,-40,20.9,0.0075,,
0.1725,24,-38.3,20.9,0.0075,,
0.181,25,-36.7,20.9,0.0075,,
0.1895,26,-35.1,20.9,0.0075,,
0.198,27,-33.5,20.9,0.0075,,
0.2055,28,-32.2,20.9,0.007,,
0.214,29,-30.6,20.9,0.0075,,
0.2225,30,-29.1,20.9,0.0075,,
0.231,31,-27.8,20.9,0.0075,,
0.239,32,-26.5,20.9,0.0075,,
0.2475,33,-25.3,20.9,0.0075,,
0.255,34,-24.2,20.9,0.007,,
0.2635,35,-23,20.9,0.0075,,
0.272,36,-21.8,20.9,0.0075,,
0.2805,37,-20.6,20.9,0.0075,,
0.289,38,-19.5,20.9,0.0075,,
0.2975,39,-18.4,20.9,0.0075,,
0.3055,40,-17.5,20.9,0.0075,,
0.3135,41,-16.5,20.9,0.0075,,
0.3215,42,-15.5,20.9,0.0075,,
0.33,43,-14.5,20.9,0.0075,,
0.3385,44,-13.6,20.9,0.0075,,
0.347,45,-12.7,20.9,0.0075,,
0.3555,46,-11.8,20.9,0.0085,,
0.363,47,-10.9,20.9,0.007,,
0.3715,48,-10.1,20.9,0.0075,,
0.38,49,-9.3,20.9,0.0075,,
0.3885,50,-8.4,20.9,0.0075,,
0.3965,51,-7.7,20.9,0.0075,,
0.405,52,-6.9,20.9,0.007,,
0.4125,53,-6.2,20.9,0.007,,
0.421,54,-5.3,20.9,0.0075,,
0.4295,55,-4.3,20.9,0.0075,,
0.438,56,-3.4,20.9,0.0075,,
0.4465,57,-2.6,20.9,0.0075,,
0.455,58,-1.7,20.9,0.0075,,
0.4625,59,-0.9,20.9,0.007,,
0.471,60,0,20.9,0.0075,,
0.4795,61,0.2,20.9,0.0075,,
0.4875,62,0.7,20.9,0.0075,,
0.496,63,1.4,20.9,0.0075,,
0.5045,64,2.3,20.9,0.0075,,
0.512,65,3.5,20.9,0.007,,
0.5205,66,3.7,20.9,0.0075,,
0.529,67,4.5,20.9,0.0075,,
0.5375,68,5.2,20.9,0.0075,,
0.546,69,5.8,20.9,0.0075,,
0.5545,70,6.4,20.9,0.0075,,
0.562,71,6.9,20.9,0.007,,
0.5705,72,7.5,20.9,0.0075,,
0.5785,73,8.3,20.9,0.0075,,
0.587,74,9.1,20.9,0.0075,,
0.5955,75,9.9,20.9,0.0075,,
0.604,76,10.8,20.9,0.0075,,
0.6115,77,11.5,20.9,0.007,,
0.62,78,12.3,20.9,0.0075,,
0.6285,79,13,20.9,0.0075,,
0.637,80,13.8,20.9,0.0075,,
0.6455,81,14.5,20.9,0.0075,,
0.6535,82,15.2,20.9,0.0075,,
0.6615,83,15.9,20.9,0.0075,,
0.6695,84,16.5,21,0.0075,,
0.678,85,17.3,20.9,0.0075,,
0.6865,86,17.9,20.9,0.0075,,
0.695,87,18.7,20.9,0.0075,,
0.7035,88,19.4,20.9,0.0075,,
0.711,89,20,20.9,0.007,,
0.7195,90,20.7,20.9,0.0075,,
0.728,91,21.4,21,0.0075,,
0.7365,92,22.2,20.9,0.0075,,
0.7445,93,22.9,20.9,0.0065,,
0.753,94,23.7,20.9,0.0075,,
0.7605,95,24.3,21,0.007,,
0.769,96,25.1,21,0.0075,,
0.7775,97,25.9,21,0.0075,,
0.786,98,26.6,21,0.0075,,
0.7945,99,27.3,21,0.0075,,
0.803,100,28.1,20.9,0.0075,,
0.8105,101,28.7,21,0.007,,
0.819,102,29.5,21,0.0075,,
0.8275,103,30.2,21,0.0075,,
0.8355,104,31,21,0.0075,,
0.844,105,31.7,21,0.0075,,
0.8525,106,32.4,21,0.0075,,
0.861,107,33.1,21,0.0075,,
0.8685,108,33.8,21,0.007,,
0.877,109,34.6,21,0.0075,,
0.8855,110,35.3,21,0.0075,,
0.894,111,36.2,21,0.0075,,
0.902,112,37,21,0.0075,,
0.91,113,37.7,21,0.0075,,
0.918,114,38.4,21,0.0075,,
0.9265,115,39.2,21,0.0075,,
0.935,116,40.1,21,0.0075,,
0.9435,117,40.9,21,0.0075,,
0.952,118,41.7,21,0.0075,,
0.9605,119,42.4,21,0.0085,,
0.968,120,43.2,21,0.007,,
0.9765,121,44.1,21,0.0075,,
0.985,122,44.9,21,0.0075,,
0.993,123,45.7,21,0.0075,,
1.0015,124,46.6,21,0.0075,,
1.01,125,47.5,21,0.0075,,
1.0175,126,48.2,21,0.007,,
1.026,127,49.1,21,0.0075,,
1.0345,128,50,21,0.0075,,
1.043,129,50.9,21,0.0075,,
1.0515,130,51.8,21,0.0075,,
1.06,131,52.7,21,0.0075,,
1.0675,132,53.5,21,0.007,,
1.076,133,54.4,21,0.0075,,
1.084,134,55.4,21,0.0075,,
1.0925,135,56.3,21,0.0075,,
1.101,136,57.2,21,0.0075,,
1.1095,137,58.2,21,0.0085,,
1.117,138,59.2,21,0.007,,
1.1255,139,60.2,21,0.0075,,
1.134,140,61.2,21,0.0075,,
1.1425,141,62.2,21,0.0075,,
1.151,142,63.3,21,0.0075,,
1.159,143,64.3,21,0.0075,,
1.167,144,65.2,21,0.0075,,
1.175,145,66.3,21,0.0075,,
1.1835,146,67.5,21,0.0075,,
1.192,147,68.6,21,0.0075,,
1.2005,148,69.6,21,0.0075,,
1.209,149,70.7,21,0.007,,
1.2165,150,71.9,21,0.007,,
1.225,151,73.1,21,0.0075,,
1.2335,152,74.3,21,0.0075,,
1.242,153,75.6,21,0.0075,,
1.25,154,77.1,21,0.0075,,
1.2585,155,78.4,21,0.0075,,
1.266,156,79.6,21,0.007,,
1.2745,157,81,21,0.0075,,
1.283,158,82.6,21,0.0075,,
1.2915,159,84.4,21,0.0075,,
1.3,160,86,21,0.0075,,
1.3085,161,87.7,21,0.0075,,
1.3165,162,89.3,21,0.0075,,
1.3245,163,91.2,21,0.0075,,
1.3325,164,93.3,21,0.0075,,
1.341,165,95.5,21,0.0075,,
1.3495,166,97.8,21,0.0075,,
1.358,167,100.1,21,0.0075,,
1.3655,168,102.3,21,0.007,,
1.374,169,104.9,21,0.0075,,
1.3825,170,108,21,0.0075,,
1.391,171,111.4,21,0.0075,,
1.3995,172,115.1,21,0.0075,,
1.4075,173,118.5,21,0.0075,,
1.416,174,121.5,21,0.0075,,
1.4235,175,126.2,21,0.007,,
1.432,176,130.9,21,0.0075,,
1.4405,177,135.4,21,0.0075,,
1.449,178,139.9,21,0.0075,,
1.4575,179,144.8,21,0.0075,,
1.466,180,149.9,21,0.0075,,
1.4735,181,154.2,21,0.007,,
1.482,182,158.3,21,0.0075,,
1.49,183,161.8,21,0.0075,,
1.4985,184,165.1,21,0.0075,,
1.507,185,168.7,21,0.0075,,
1.5155,186,172,21,0.0075,,
1.523,187,174.1,21,0.007,,
1.5315,188,176.5,21,0.0075,,
1.54,189,178.2,21,0.0075,,
1.5485,190,180,21,0.0075,,
1.557,191,181.5,21,0.0075,,
1.565,192,183.4,21,0.0075,,
1.573,193,184.6,21,0.0075,,
1.578,194,185.1,21,0.007,,
1.578,434,188.8,21,0,,
1.5785,435,188.8,21,0.0005,,
1.58,436,188.8,21,0.002,,
1.5825,437,188.8,21,0.003,,
1.587,438,189,21,0.0055,,
1.593,439,189.2,21,0.0075,,
1.6015,440,189.8,21,0.0105,,
1.609,441,190.6,21,0.0105,,
1.6175,442,191.6,21,0.012,,
1.626,443,192.7,21,0.0105,,
1.6345,444,193.9,21,0.0105,,
1.643,445,194.8,21,0.0105,,
1.651,446,195.7,21,0.01,,
1.659,447,196.6,21,0.0115,,
1.667,448,197.4,21,0.0115,,
1.6755,449,198.4,21,0.012,,
1.684,450,199.2,21,0.0105,,
1.6925,451,200.2,21,0.0105,,
1.701,452,200.9,21,0.0105,,
1.7085,453,201.5,21,0.0105,,
1.717,454,202.3,21,0.012,,
1.7255,455,203,21,0.012,,
1.7335,456,203.9,21,0.01,,
1.742,457,204.4,21,0.0105,,
1.7505,458,205,21,0.0105,,
1.758,459,205.6,21,0.0105,,
1.7665,460,206.4,21,0.012,,
1.775,461,206.9,21,0.012,,
1.7835,462,207.5,21,0.0105,,
1.792,463,208.2,21,0.0105,,
1.8005,464,208.6,21,0.0105,,
1.808,465,209.2,21,0.0105,,
1.8165,466,209.7,21,0.012,,
1.8245,467,210.3,21,0.0115,,
1.833,468,210.9,21,0.0105,,
1.8415,469,211.5,21,0.0105,,
1.85,470,211.9,21,0.0105,,
1.8585,471,212.3,21,0.0105,,
1.866,472,212.9,21,0.0105,,
1.8745,473,213.4,21,0.012,,
1.883,474,213.8,21,0.012,,
1.891,475,214.2,21,0.01,,
1.8995,476,214.7,21,0.0105,,
1.908,477,215.1,21,0.0105,,
1.9155,478,215.7,21,0.0105,,
1.924,479,216,21,0.012,,
1.9325,480,216.3,21,0.0105,,
1.941,481,216.8,21,0.0105,,
1.9495,482,217.2,21,0.0105,,
1.958,483,217.7,21,0.012,,
1.9655,484,218.1,21,0.0105,,
1.974,485,218.4,21,0.012,,
1.9825,486,218.8,21,0.0105,,
1.9905,487,219.2,21,0.01,,
1.999,488,219.6,21,0.0105,,
2.0075,489,220,21,0.0105,,
2.015,490,220.3,21,0.0105,,
2.0235,491,220.7,21,0.012,,
2.032,492,221,21,0.0105,,
2.0405,493,221.4,21,0.0105,,
2.049,494,221.6,21,0.0105,,
2.057,495,222.1,21,0.01,,
2.065,496,222.4,21,0.0115,,
2.073,497,222.6,21,0.0115,,
2.0815,498,223,21,0.012,,
2.09,499,223.4,21,0.0105,,
2.0985,500,223.7,21,0.0105,,
2.107,501,224,21,0.0105,,
2.1145,502,224.2,21,0.0105,,
2.123,503,224.5,21,0.012,,
2.1315,504,224.8,21,0.012,,
2.1395,505,225.2,21,0.01,,
2.148,506,225.5,21,0.0105,,
2.1565,507,225.8,21,0.0105,,
2.165,508,226,21,0.012,,
2.1725,509,226.3,21,0.0105,,
2.181,510,226.5,21,0.012,,
2.1895,511,226.8,21,0.0105,,
2.198,512,227.1,21,0.0105,,
2.2065,513,227.5,21,0.0105,,
2.2145,514,227.7,21,0.0115,,
2.2225,515,227.9,21,0.0115,,
2.2305,516,228.2,21,0.0115,,
2.239,517,228.5,21,0.0105,,
2.2475,518,228.8,21,0.0105,,
2.256,519,229.1,21,0.0105,,
2.2645,520,229.3,21,0.0105,,
2.272,521,229.5,21,0.0105,,
2.2805,522,229.8,21,0.012,,
2.289,523,230,21,0.012,,
2.297,524,230.2,21,0.01,,
2.3055,525,230.4,21,0.0105,,
2.314,526,230.7,21,0.0105,,
2.3215,527,230.9,21,0.0105,,
2.33,528,231.2,21,0.012,,
2.3385,529,231.5,21,0.012,,
2.347,530,231.7,21.1,0.0105,,
2.3555,531,231.9,21,0.0105,,
2.3635,532,232.1,21,0.01,,
2.372,533,232.3,21.1,0.012,,
2.3795,534,232.5,21,0.0105,,
2.388,535,232.6,21.1,0.012,,
2.3965,536,232.9,21.1,0.0105,,
2.405,537,233.1,21.1,0.0105,,
2.4135,538,233.4,21.1,0.0105,,
2.422,539,233.6,21.1,0.0105,,
2.4295,540,233.8,21.1,0.0105,,
2.4375,541,234,21.1,0.0115,,
2.4455,542,234.2,21.1,0.0115,,
2.4515,543,234.4,21.1,0.0075,,
2.4515,544,234.5,21.1,0,,
2.4535,545,234.6,21.1,0.0025,,
2.4545,546,234.7,21.1,0.0015,,
2.4555,547,234.7,21.1,0.0015,,
2.4575,548,234.7,21.1,0.003,,
2.4605,549,234.7,21,0.0035,,
2.4645,550,234.8,21.1,0.005,,
2.4695,551,234.9,21.1,0.006,,
2.473,551,235,21.1,0.0085,,
Scope 1/1, Sample 13/20 (RB2-11-Light),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-60.4,20.9,NaN,,
0.001,1,-60.4,20.9,0.001,,
0.0025,2,-60.4,20.9,0.0015,,
0.005,3,-60.5,20.9,0.002,,
0.0085,4,-60.4,20.9,0.003,,
0.015,5,-60.4,20.9,0.006,,
0.023,6,-60.2,20.9,0.0075,,
0.0315,7,-59.9,20.9,0.0075,,
0.04,8,-59.4,20.9,0.0075,,
0.0485,9,-58.9,20.9,0.007,,
0.056,10,-58.3,20.9,0.007,,
0.0645,11,-57.4,20.9,0.0075,,
0.073,12,-56.6,20.9,0.0075,,
0.081,13,-55.7,20.9,0.0075,,
0.0895,14,-54.7,20.9,0.0075,,
0.098,15,-53.5,20.9,0.0075,,
0.1055,16,-52.4,20.9,0.007,,
0.114,17,-51.2,20.9,0.0075,,
0.1225,18,-49.9,20.9,0.0075,,
0.131,19,-48.6,20.9,0.0075,,
0.1395,20,-47.3,20.9,0.0075,,
0.148,21,-45.8,20.9,0.0075,,
0.1555,22,-44.4,20.9,0.007,,
0.164,23,-42.8,20.9,0.0075,,
0.172,24,-41.1,20.9,0.0075,,
0.1805,25,-39.6,20.9,0.0075,,
0.189,26,-38,20.9,0.0075,,
0.1975,27,-36.3,20.9,0.0075,,
0.205,28,-34.7,20.9,0.007,,
0.2135,29,-33.1,20.9,0.0075,,
0.222,30,-31.6,20.9,0.0075,,
0.2305,31,-30.2,20.9,0.0075,,
0.239,32,-28.9,20.9,0.0075,,
0.247,33,-27.5,20.9,0.0075,,
0.255,34,-26.2,20.9,0.0075,,
0.263,35,-24.9,20.9,0.0075,,
0.2715,36,-23.8,20.9,0.0075,,
0.28,37,-22.6,20.9,0.0075,,
0.2885,38,-21.4,20.9,0.0075,,
0.297,39,-20.3,20.9,0.0075,,
0.3045,40,-19.3,20.9,0.007,,
0.313,41,-18.2,20.9,0.0075,,
0.3215,42,-17.1,20.9,0.0075,,
0.33,43,-16.1,20.9,0.0075,,
0.338,44,-15.1,20.9,0.0075,,
0.3465,45,-14.2,20.9,0.0075,,
0.354,46,-13.3,20.9,0.007,,
