Table of Measured Values,,,,,,
Task,T984,,,,,
Scope 1/1, Sample 5/6 (--),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-78.9,23.6,NaN,,
0.001,1,-78.9,23.6,0.001,,
0.0025,2,-78.9,23.6,0.0015,,
0.005,3,-78.8,23.6,0.0025,,
0.009,4,-78.9,23.6,0.0035,,
0.015,5,-78.8,23.6,0.0055,,
0.0235,6,-78.7,23.6,0.0075,,
0.032,7,-78.4,23.6,0.0075,,
0.0405,8,-78.1,23.6,0.0075,,
0.049,9,-77.7,23.6,0.0075,,
0.0565,10,-77.2,23.6,0.007,,
0.065,11,-76.6,23.6,0.0075,,
0.0735,12,-76,23.6,0.0075,,
0.082,13,-75.3,23.6,0.0075,,
0.09,14,-74.5,23.6,0.0075,,
0.0985,15,-73.7,23.6,0.0075,,
0.1065,16,-72.9,23.6,0.0075,,
0.1145,17,-71.9,23.6,0.0075,,
0.123,18,-70.8,23.6,0.0075,,
0.1315,19,-69.7,23.6,0.0075,,
0.14,20,-68.6,23.6,0.0075,,
0.1485,21,-67.5,23.6,0.0085,,
0.156,22,-66.3,23.6,0.007,,
0.1645,23,-64.9,23.6,0.0075,,
0.173,24,-63.5,23.6,0.0075,,
0.1815,25,-62,23.6,0.0075,,
0.1895,26,-60.5,23.6,0.0075,,
0.198,27,-59.2,23.6,0.0075,,
0.2055,28,-57.6,23.6,0.007,,
0.214,29,-56,23.6,0.0075,,
0.2225,30,-54.3,23.6,0.0075,,
0.231,31,-52.7,23.6,0.0075,,
0.2395,32,-51,23.6,0.0075,,
0.248,33,-49.6,23.6,0.0075,,
0.2555,34,-48.1,23.6,0.007,,
0.264,35,-46.5,23.6,0.0075,,
0.2725,36,-45.1,23.6,0.0075,,
0.2805,37,-43.7,23.6,0.0075,,
0.289,38,-42.3,23.6,0.0075,,
0.2975,39,-41.1,23.6,0.0075,,
0.305,40,-39.8,23.6,0.007,,
0.3135,41,-38.5,23.6,0.0075,,
0.322,42,-37.3,23.6,0.0075,,
0.3305,43,-36.1,23.6,0.0075,,
0.339,44,-35,23.6,0.0075,,
0.347,45,-33.8,23.6,0.0075,,
0.355,46,-32.9,23.6,0.0075,,
0.363,47,-31.8,23.6,0.0075,,
0.3715,48,-30.7,23.6,0.0075,,
0.38,49,-29.7,23.6,0.0075,,
0.3885,50,-28.7,23.6,0.0075,,
0.397,51,-27.7,23.6,0.0075,,
0.4045,52,-26.9,23.6,0.007,,
0.413,53,-25.9,23.6,0.0075,,
0.4215,54,-25,23.6,0.0075,,
0.43,55,-24.1,23.6,0.0075,,
0.438,56,-23.2,23.6,0.0075,,
0.4465,57,-22.3,23.6,0.0075,,
0.454,58,-21.4,23.6,0.007,,
0.4625,59,-20.6,23.6,0.0075,,
0.471,60,-19.8,23.6,0.0075,,
0.4795,61,-18.9,23.6,0.0075,,
0.488,62,-18.1,23.6,0.0075,,
0.4965,63,-17.3,23.6,0.0075,,
0.504,64,-16.5,23.6,0.007,,
0.5125,65,-15.7,23.6,0.0075,,
0.521,66,-14.9,23.6,0.0075,,
0.529,67,-14.1,23.6,0.0075,,
0.5375,68,-13.3,23.6,0.0075,,
0.546,69,-12.5,23.6,0.0075,,
0.5535,70,-11.8,23.6,0.007,,
0.562,71,-11,23.6,0.0075,,
0.5705,72,-10.2,23.6,0.0075,,
0.579,73,-9.5,23.6,0.0075,,
0.5875,74,-8.7,23.6,0.0075,,
0.596,75,-8,23.6,0.0075,,
0.6035,76,-7.4,23.6,0.007,,
0.612,77,-6.7,23.6,0.0075,,
0.6205,78,-5.9,23.6,0.0075,,
0.6285,79,-5.1,23.6,0.0075,,
0.637,80,-4.3,23.6,0.0075,,
0.6455,81,-3.4,23.6,0.0075,,
0.653,82,-2.6,23.6,0.007,,
0.6615,83,-1.8,23.7,0.0075,,
0.67,84,-0.9,23.7,0.0075,,
0.6785,85,0,23.7,0.0075,,
0.687,86,0.4,23.7,0.0075,,
0.695,87,0.6,23.7,0.0075,,
0.703,88,1.3,23.7,0.0075,,
0.711,89,2.2,23.7,0.0075,,
0.7195,90,3.5,23.7,0.0075,,
0.728,91,3.8,23.7,0.0075,,
0.7365,92,4.6,23.7,0.0075,,
0.745,93,5.2,23.7,0.0075,,
0.7525,94,5.8,23.7,0.007,,
0.761,95,6.5,23.7,0.0075,,
0.7695,96,7.1,23.7,0.0075,,
0.778,97,7.8,23.7,0.0075,,
0.786,98,8.7,23.7,0.0075,,
0.7945,99,9.6,23.7,0.0075,,
0.802,100,10.4,23.7,0.007,,
0.8105,101,11.3,23.7,0.0075,,
0.819,102,12.2,23.7,0.0075,,
0.8275,103,13.1,23.7,0.0075,,
0.836,104,14,23.7,0.0075,,
0.8445,105,14.8,23.7,0.0075,,
0.853,106,15.5,23.7,0.0085,,
0.8605,107,16.3,23.7,0.007,,
0.8685,108,17.2,23.7,0.0075,,
0.877,109,18,23.7,0.0075,,
0.8855,110,18.9,23.7,0.0075,,
0.894,111,19.8,23.7,0.0075,,
0.9025,112,20.6,23.7,0.0075,,
0.91,113,21.5,23.7,0.007,,
0.9185,114,22.4,23.7,0.0075,,
0.927,115,23.3,23.7,0.0075,,
0.9355,116,24.2,23.7,0.0075,,
0.9435,117,25.2,23.7,0.0075,,
0.952,118,26.1,23.7,0.0075,,
0.9595,119,27,23.7,0.007,,
0.968,120,28,23.7,0.0075,,
0.9765,121,28.9,23.7,0.0075,,
0.985,122,29.9,23.7,0.0075,,
0.9935,123,31,23.7,0.0075,,
1.002,124,32,23.7,0.0075,,
1.0095,125,33,23.7,0.007,,
1.018,126,34,23.7,0.0075,,
1.0265,127,35.1,23.7,0.0075,,
1.035,128,36.3,23.7,0.0075,,
1.043,129,37.4,23.7,0.0075,,
1.0515,130,38.5,23.7,0.0085,,
1.059,131,39.7,23.7,0.007,,
1.0675,132,40.9,23.7,0.0075,,
1.076,133,42.2,23.7,0.0075,,
1.0845,134,43.5,23.7,0.0075,,
1.093,135,44.8,23.7,0.0075,,
1.1015,136,45.9,23.7,0.0075,,
1.109,137,47.3,23.7,0.007,,
1.1175,138,48.7,23.7,0.0075,,
1.126,139,50.2,23.7,0.0075,,
1.134,140,51.8,23.7,0.0075,,
1.1425,141,53.3,23.7,0.0075,,
1.151,142,54.7,23.7,0.0085,,
1.1585,143,56.4,23.7,0.007,,
1.167,144,58.2,23.7,0.0075,,
1.1755,145,59.9,23.7,0.0075,,
1.184,146,61.8,23.7,0.0075,,
1.1925,147,63.7,23.7,0.0075,,
1.201,148,65.5,23.7,0.0075,,
1.2085,149,67.7,23.7,0.007,,
1.217,150,70,23.7,0.0075,,
1.2255,151,72.4,23.7,0.0075,,
1.2335,152,75,23.7,0.0075,,
1.242,153,77.8,23.7,0.0075,,
1.2505,154,80.4,23.7,0.0075,,
1.258,155,83.6,23.7,0.007,,
1.2665,156,86.9,23.7,0.0075,,
1.275,157,90.5,23.7,0.0075,,
1.2835,158,94.5,23.7,0.0075,,
1.292,159,99,23.7,0.0075,,
1.3005,160,103.2,23.7,0.0075,,
1.308,161,108.2,23.7,0.007,,
1.3165,162,113.7,23.7,0.0075,,
1.3245,163,119.5,23.7,0.0075,,
1.333,164,125.6,23.7,0.0075,,
1.3415,165,131.7,23.7,0.0075,,
1.35,166,137.6,23.7,0.0075,,
1.3575,167,142.8,23.7,0.007,,
1.366,168,148.2,23.7,0.0075,,
1.3745,169,153.2,23.7,0.0075,,
1.383,170,157.7,23.7,0.0075,,
1.391,171,161.7,23.7,0.0075,,
1.3995,172,165.2,23.7,0.0075,,
1.407,173,167.9,23.7,0.007,,
1.4155,174,170.6,23.7,0.0075,,
1.424,175,172.9,23.7,0.0075,,
1.4325,176,174.9,23.7,0.0075,,
1.441,177,176.8,23.7,0.0075,,
1.4495,178,178.5,23.7,0.0075,,
1.457,179,179.8,23.7,0.007,,
1.4655,180,181.2,23.7,0.0075,,
1.474,181,182.6,23.7,0.0075,,
1.482,182,183.9,23.7,0.0075,,
1.4915,183,185,23.7,0.008,,
1.4915,423,187.8,23.8,0,,
1.492,424,187.7,23.8,0.0005,,
1.4935,425,187.7,23.8,0.001,,
1.496,426,187.8,23.8,0.002,,
1.5,428,187.9,23.8,0.0025,,
1.506,428,188.2,23.8,0.012,,
1.5145,430,188.9,23.8,0.0055,,
1.522,430,189.7,23.8,0.0185,,
1.5305,431,190.7,23.8,0.006,,
1.539,432,191.7,23.8,0.006,,
1.5475,434,192.5,23.8,0.0055,,
1.5555,434,193.3,23.8,0.016,,
1.564,436,194.2,23.8,0.0055,,
1.5715,436,195,23.8,0.0185,,
1.58,437,195.8,23.8,0.006,,
1.5885,438,196.5,23.8,0.006,,
1.597,440,197.2,23.8,0.0055,,
1.6055,440,198,23.8,0.017,,
1.614,442,198.7,23.8,0.0055,,
1.6215,442,199.4,23.8,0.0185,,
1.63,443,200.1,23.8,0.006,,
1.6385,444,200.7,23.8,0.0055,,
1.6465,446,201.3,23.8,0.0055,,
1.655,446,202,23.8,0.017,,
1.6635,448,202.6,23.8,0.0055,,
1.671,448,203.1,23.8,0.019,,
1.6795,449,203.7,23.8,0.006,,
1.688,450,204.2,23.8,0.006,,
1.6965,452,204.8,23.8,0.0055,,
1.705,452,205.3,23.8,0.017,,
1.7135,454,205.9,23.8,0.0055,,
1.721,454,206.3,23.8,0.0185,,
1.7295,455,206.8,23.8,0.006,,
1.7375,456,207.4,23.8,0.0055,,
1.746,458,207.9,23.8,0.0055,,
1.7545,458,208.3,23.8,0.017,,
1.763,460,208.8,23.8,0.0055,,
1.7715,460,209.2,23.8,0.021,,
1.779,461,209.7,23.8,0.0055,,
1.7875,462,210.1,23.8,0.006,,
1.796,464,210.6,23.8,0.0055,,
1.8045,464,211,23.8,0.017,,
1.8125,466,211.4,23.8,0.0055,,
1.8205,466,211.8,23.8,0.02,,
1.8285,467,212.2,23.8,0.0055,,
1.837,468,212.6,23.8,0.006,,
1.8455,470,213,23.8,0.0055,,
1.854,470,213.4,23.8,0.017,,
1.8625,472,213.8,23.8,0.0055,,
1.871,472,214.1,23.8,0.021,,
1.8785,473,214.5,23.8,0.0055,,
1.887,474,214.9,23.8,0.006,,
1.8955,476,215.3,23.8,0.0055,,
1.9035,476,215.6,23.8,0.016,,
1.912,478,215.9,23.8,0.0055,,
1.9205,478,216.3,23.8,0.021,,
1.928,479,216.6,23.8,0.0055,,
1.9365,480,216.9,23.8,0.006,,
1.945,482,217.3,23.8,0.0055,,
1.9535,482,217.7,23.8,0.017,,
1.962,484,217.9,23.8,0.0055,,
1.97,484,218.2,23.8,0.02,,
1.978,485,218.5,23.8,0.0055,,
1.986,486,218.9,23.8,0.0055,,
1.9945,488,219.2,23.8,0.0055,,
2.003,488,219.5,23.8,0.017,,
2.0115,490,219.8,23.8,0.0055,,
2.02,490,220.1,23.8,0.017,,
2.0275,491,220.3,23.8,0.0055,,
2.036,492,220.7,23.8,0.006,,
2.0445,493,221,23.8,0.006,,
2.053,494,221.3,23.8,0.0055,,
2.061,496,221.5,23.8,0.0055,,
2.0695,496,221.9,23.8,0.017,,
2.077,497,222.1,23.8,0.0055,,
2.0855,498,222.4,23.8,0.006,,
2.094,499,222.6,23.8,0.006,,
2.1025,500,222.9,23.8,0.0055,,
2.111,502,223.2,23.8,0.0055,,
2.1195,502,223.5,23.8,0.017,,
2.127,503,223.7,23.8,0.0055,,
2.1355,504,223.9,23.8,0.006,,
2.144,505,224.2,23.8,0.006,,
2.152,506,224.5,23.8,0.0055,,
2.1605,508,224.7,23.8,0.0055,,
2.169,508,225,23.8,0.017,,
2.1765,509,225.2,23.8,0.0055,,
2.185,510,225.4,23.8,0.006,,
2.1935,511,225.7,23.8,0.006,,
2.202,512,225.9,23.8,0.0055,,
2.2105,514,226.1,23.8,0.0055,,
2.219,514,226.4,23.8,0.017,,
2.2265,515,226.6,23.8,0.0055,,
2.235,516,226.8,23.8,0.006,,
2.2435,517,227,23.8,0.006,,
2.2515,518,227.3,23.8,0.0055,,
2.26,520,227.5,23.8,0.0055,,
2.2685,520,227.7,23.8,0.017,,
2.276,521,227.9,23.8,0.0055,,
2.2845,522,228.1,23.8,0.0055,,
2.293,523,228.3,23.8,0.006,,
2.3015,524,228.7,23.8,0.0055,,
2.31,526,228.8,23.8,0.0055,,
2.318,526,229,23.8,0.016,,
2.326,527,229.2,23.8,0.0055,,
2.334,528,229.4,23.8,0.0055,,
2.3425,529,229.6,23.8,0.006,,
2.351,530,229.8,23.8,0.0055,,
2.3595,532,230,23.8,0.0055,,
2.368,532,230.2,23.8,0.017,,
2.3755,533,230.3,23.8,0.0055,,
2.384,534,230.5,23.8,0.006,,
2.3925,535,230.7,23.8,0.006,,
2.401,536,230.9,23.8,0.0055,,
2.409,538,231.2,23.8,0.0055,,
2.4175,538,231.4,23.8,0.017,,
2.426,539,231.6,23.8,0.006,,
2.4335,540,231.8,23.8,0.0055,,
2.442,541,232,23.8,0.006,,
2.4505,542,232.1,23.8,0.0055,,
2.459,544,232.3,23.8,0.0055,,
2.4675,544,232.5,23.8,0.017,,
2.4755,546,232.7,23.8,0.0055,,
2.4835,546,232.9,23.8,0.02,,
2.4915,547,233,23.8,0.0055,,
2.5,548,233.2,23.8,0.0055,,
2.5085,550,233.4,23.8,0.0055,,
2.517,550,233.6,23.8,0.017,,
2.5255,551,233.7,23.8,0.006,,
2.533,552,233.9,23.8,0.0055,,
2.5415,553,234,23.8,0.006,,
2.55,554,234.2,23.8,0.0055,,
2.557,556,234.4,23.8,0.0045,,
2.564,556,234.5,23.8,0.014,,
2.5695,557,234.6,23.8,0.004,,
2.5735,558,234.7,23.8,0.003,,
2.5775,559,234.8,23.8,0.003,,
2.5825,560,235,23.8,0.0035,,
2.5895,562,235,23.8,0.004,,
Scope 1/1, Sample 6/6 (--),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-78.8,23.8,NaN,,
0.001,1,-78.8,23.8,0.001,,
0.0025,2,-78.7,23.8,0.0015,,
0.005,3,-78.8,23.8,0.0025,,
0.009,4,-78.8,23.8,0.0035,,
0.015,5,-78.7,23.8,0.0055,,
0.0235,6,-78.6,23.8,0.0075,,
0.032,7,-78.4,23.8,0.0075,,
0.0405,8,-78.1,23.8,0.0075,,
0.049,9,-77.6,23.8,0.0075,,
0.0565,10,-77.2,23.8,0.007,,
0.065,11,-76.7,23.8,0.0075,,
0.073,12,-76.2,23.8,0.0075,,
0.0815,13,-75.4,23.8,0.0075,,
0.09,14,-74.6,23.8,0.0075,,
0.0985,15,-73.8,23.8,0.0075,,
0.106,16,-73,23.8,0.007,,
0.1145,17,-72,23.8,0.0075,,
0.123,18,-71,23.8,0.0075,,
0.1315,19,-70,23.8,0.0075,,
0.14,20,-68.8,23.8,0.0075,,
0.1485,21,-67.5,23.8,0.0075,,
0.156,22,-66.4,23.8,0.007,,
0.1645,23,-65.1,23.8,0.0075,,
0.1725,24,-63.7,23.8,0.0075,,
0.181,25,-62.2,23.8,0.0075,,
0.1895,26,-60.8,23.8,0.0075,,
0.198,27,-59.4,23.8,0.0075,,
0.2055,28,-57.9,23.8,0.007,,
0.214,29,-56.3,23.8,0.0075,,
0.2225,30,-54.7,23.8,0.0075,,
0.231,31,-53.2,23.8,0.0075,,
0.2395,32,-51.4,23.8,0.0075,,
0.248,33,-49.8,23.8,0.007,,
0.2555,34,-48.4,23.8,0.007,,
0.264,35,-47,23.8,0.0075,,
0.272,36,-45.6,23.8,0.0075,,
0.2805,37,-44.1,23.8,0.0075,,
0.289,38,-42.8,23.8,0.0075,,
0.2975,39,-41.5,23.8,0.007,,
0.305,40,-40.4,23.8,0.007,,
0.3135,41,-39.1,23.8,0.0075,,
0.322,42,-37.9,23.8,0.0075,,
0.3305,43,-36.8,23.8,0.0075,,
0.339,44,-35.6,23.8,0.0075,,
0.347,45,-34.5,23.8,0.0065,,
0.355,46,-33.5,23.8,0.0075,,
0.363,47,-32.4,23.8,0.0075,,
0.3715,48,-31.4,23.8,0.0075,,
0.38,49,-30.4,23.8,0.0075,,
0.3885,50,-29.4,23.8,0.0075,,
0.397,51,-28.3,23.8,0.007,,
0.4045,52,-27.5,23.8,0.007,,
0.413,53,-26.6,23.8,0.0075,,
0.4215,54,-25.6,23.8,0.0075,,
0.43,55,-24.7,23.8,0.0075,,
0.438,56,-23.8,23.8,0.0075,,
0.4465,57,-22.9,23.8,0.007,,
0.454,58,-22.1,23.8,0.007,,
0.4625,59,-21.2,23.8,0.0075,,
0.471,60,-20.3,23.8,0.0075,,
0.4795,61,-19.5,23.8,0.0075,,
0.488,62,-18.7,23.8,0.0075,,
0.4965,63,-17.9,23.8,0.0075,,
0.504,64,-17.2,23.8,0.007,,
0.5125,65,-16.3,23.8,0.0075,,
0.5205,66,-15.5,23.8,0.0075,,
0.529,67,-14.7,23.8,0.0075,,
0.5375,68,-14,23.9,0.0075,,
0.546,69,-13.1,23.8,0.0075,,
0.5545,70,-12.4,23.8,0.0075,,
0.562,71,-11.6,23.8,0.007,,
0.5705,72,-10.9,23.8,0.0075,,
0.579,73,-10.1,23.8,0.0075,,
0.587,74,-9.3,23.9,0.0075,,
0.5955,75,-8.6,23.9,0.0075,,
0.604,76,-7.9,23.9,0.0075,,
0.6115,77,-7.3,23.9,0.007,,
0.62,78,-6.6,23.9,0.0075,,
0.6285,79,-5.8,23.8,0.0075,,
0.637,80,-5,23.9,0.0075,,
0.6455,81,-4.1,23.9,0.0075,,
0.654,82,-3.4,23.9,0.007,,
0.6615,83,-2.6,23.9,0.007,,
0.67,84,-1.7,23.9,0.0075,,
0.678,85,-0.8,23.9,0.0075,,
0.6865,86,-0.1,23.9,0.0075,,
0.695,87,0.2,23.9,0.0075,,
0.7035,88,0.7,23.9,0.007,,
0.711,89,1.3,23.9,0.007,,
0.7195,90,2.2,23.9,0.0075,,
0.728,91,3.4,23.9,0.0075,,
0.7365,92,3.7,23.9,0.0075,,
0.745,93,4.6,23.9,0.0075,,
0.753,94,5.3,23.9,0.0075,,
0.761,95,5.8,23.9,0.0075,,
0.769,96,6.4,23.9,0.0075,,
0.7775,97,7.1,23.9,0.0075,,
0.786,98,7.9,23.9,0.0075,,
0.7945,99,8.8,23.9,0.0075,,
0.803,100,9.6,23.9,0.0075,,
0.8105,101,10.4,23.9,0.007,,
0.819,102,11.4,23.9,0.0075,,
0.8275,103,12.3,23.9,0.0075,,
0.836,104,13.1,23.9,0.0075,,
0.8445,105,13.9,23.9,0.0075,,
0.8525,106,14.8,23.9,0.0065,,
0.8605,107,15.5,23.9,0.0075,,
0.8685,108,16.4,23.9,0.0075,,
0.877,109,17.2,23.9,0.0075,,
0.8855,110,18,23.9,0.0075,,
0.894,111,18.9,23.9,0.0075,,
0.9025,112,19.8,23.9,0.007,,
0.91,113,20.6,23.9,0.007,,
0.9185,114,21.4,23.9,0.0075,,
0.927,115,22.3,23.9,0.0075,,
0.9355,116,23.2,23.9,0.0075,,
0.9435,117,24.1,23.9,0.0075,,
0.952,118,25,23.9,0.007,,
0.9595,119,25.9,23.9,0.007,,
0.968,120,26.9,23.9,0.0075,,
0.9765,121,27.9,23.9,0.0075,,
0.985,122,28.8,23.9,0.0075,,
0.9935,123,29.8,23.9,0.0075,,
1.002,124,30.9,23.9,0.0075,,
1.0095,125,31.9,23.9,0.007,,
1.018,126,32.9,23.9,0.0075,,
1.026,127,33.9,23.9,0.0075,,
1.0345,128,35.1,23.9,0.0075,,
1.043,129,36.2,23.9,0.0075,,
1.0515,130,37.4,23.9,0.0075,,
1.059,131,38.5,23.9,0.007,,
1.0675,132,39.6,23.9,0.0075,,
1.076,133,40.9,23.9,0.0075,,
1.0845,134,42.1,23.9,0.0075,,
1.093,135,43.4,23.9,0.0075,,
1.101,136,44.7,23.9,0.0075,,
1.1095,137,45.9,23.9,0.0075,,
1.117,138,47.3,23.9,0.007,,
1.1255,139,48.7,23.9,0.0075,,
1.134,140,50.2,23.9,0.0075,,
1.1425,141,51.7,23.9,0.0075,,
1.151,142,53.3,23.9,0.0075,,
1.1595,143,54.9,23.9,0.007,,
1.167,144,56.4,23.9,0.007,,
1.1755,145,58,23.9,0.0075,,
1.184,146,59.9,23.9,0.0075,,
1.192,147,61.8,23.9,0.0075,,
1.2005,148,63.7,23.9,0.0075,,
1.209,149,65.6,23.9,0.0075,,
1.2165,150,67.6,23.9,0.007,,
1.225,151,69.9,23.9,0.0075,,
1.2335,152,72.3,23.9,0.0075,,
1.242,153,74.9,23.9,0.0075,,
1.2505,154,77.7,23.9,0.0075,,
1.259,155,80.3,23.9,0.0075,,
1.2665,156,83.5,23.9,0.007,,
1.275,157,86.8,23.9,0.0075,,
1.283,158,90.6,23.9,0.0075,,
1.2915,159,94.6,23.9,0.0075,,
1.3,160,99,23.9,0.0075,,
1.3085,161,103.8,23.9,0.007,,
1.316,162,108.5,23.9,0.007,,
1.3245,163,114.3,23.9,0.0075,,
1.333,164,120.1,23.9,0.0075,,
1.3415,165,126.3,23.9,0.0075,,
1.35,166,132.4,23.9,0.0075,,
1.358,167,138,23.9,0.0075,,
1.366,168,143.9,23.9,0.0075,,
1.374,169,149.3,23.9,0.0075,,
1.3825,170,154.2,23.9,0.0075,,
1.391,171,158.5,23.9,0.0075,,
1.3995,172,162.4,23.9,0.0075,,
1.408,173,165.5,23.9,0.0075,,
1.4155,174,168.5,23.9,0.007,,
1.424,175,171.2,23.9,0.0075,,
1.4325,176,173.4,23.9,0.0075,,
1.441,177,175.4,23.9,0.0075,,
1.449,178,177.2,23.9,0.0075,,
1.4575,179,178.7,23.9,0.007,,
1.465,180,180.1,23.9,0.007,,
1.4735,181,181.6,23.9,0.0075,,
1.482,182,183,23.9,0.0075,,
1.4905,183,184.2,23.9,0.0075,,
1.4985,184,185.1,23.9,0.0075,,
1.4985,424,187.9,24,0,,
1.499,425,188,24,0.0005,,
1.5005,426,188,24,0.001,,
1.503,427,188,24,0.002,,
1.507,428,188.1,24,0.003,,
1.513,429,188.5,24,0.0045,,
1.5215,430,189.2,24,0.0065,,
1.529,431,189.9,24,0.006,,
1.5375,432,190.7,24,0.007,,
1.546,433,191.6,24,0.007,,
1.5545,434,192.5,24,0.0065,,
1.5625,435,193.3,24,0.006,,
1.571,436,194.2,24,0.0065,,
1.5785,437,195,24,0.006,,
1.587,438,195.7,24,0.007,,
1.5955,439,196.5,24,0.007,,
1.604,440,197.2,24,0.0065,,
1.6125,441,198,24,0.0065,,
1.621,442,198.9,24,0.0065,,
1.629,443,199.5,24,0.006,,
1.637,444,200,24,0.0065,,
1.645,445,200.7,24,0.0065,,
1.6535,446,201.4,24,0.007,,
1.662,447,201.9,24,0.0065,,
1.6705,448,202.6,24,0.0065,,
1.679,449,203.1,24,0.0065,,
1.6865,450,203.6,24,0.006,,
1.695,451,204.2,24,0.007,,
1.7035,452,204.8,24,0.007,,
1.7115,453,205.2,24,0.006,,
1.72,454,205.9,24,0.0065,,
1.7285,455,206.4,24,0.0065,,
1.736,456,206.9,24,0.006,,
1.7445,457,207.3,24,0.007,,
1.753,458,207.8,24,0.007,,
1.7615,459,208.3,24,0.0065,,
1.77,460,208.8,24,0.0065,,
1.7785,461,209.2,24,0.0065,,
1.786,462,209.6,24,0.0065,,
1.7945,463,210.1,24,0.007,,
1.803,464,210.6,24,0.007,,
1.811,465,211,24,0.006,,
1.8195,466,211.5,24,0.0065,,
1.828,467,211.9,24,0.0065,,
1.8355,468,212.2,24,0.0065,,
1.844,469,212.6,24,0.007,,
1.8525,470,213,24,0.007,,
1.861,471,213.5,24,0.0065,,
1.8695,472,213.8,24,0.0065,,
1.8775,473,214.1,24,0.006,,
1.8855,474,214.5,24,0.0065,,
1.894,475,214.9,24,0.007,,
1.902,476,215.3,24,0.0065,,
1.9105,477,215.6,24,0.0065,,
1.919,478,216,24,0.0065,,
1.9275,479,216.4,24,0.0065,,
1.936,480,216.7,24,0.007,,
1.9435,481,217,24,0.006,,
1.952,482,217.4,24,0.007,,
1.9605,483,217.7,24,0.0065,,
1.9685,484,218,24,0.006,,
1.977,485,218.3,24,0.0065,,
1.9855,486,218.6,24,0.007,,
1.993,487,219,24,0.006,,
2.0015,488,219.3,24,0.007,,
2.01,489,219.5,24,0.0065,,
2.0185,490,219.9,24,0.0065,,
2.027,491,220.2,24,0.0065,,
2.0355,492,220.5,24,0.007,,
2.043,493,220.8,24,0.006,,
2.051,494,221,24,0.0065,,
2.0595,495,221.3,24,0.007,,
2.068,496,221.6,24,0.0065,,
2.0765,497,221.8,24,0.0065,,
2.085,498,222.1,24,0.0065,,
2.0925,499,222.4,24,0.006,,
2.101,500,222.7,24,0.007,,
2.1095,501,222.9,24,0.007,,
2.118,502,223.2,24,0.0065,,
2.126,503,223.5,24,0.006,,
2.1345,504,223.8,24,0.0065,,
2.142,505,224,24,0.006,,
2.1505,506,224.1,24,0.007,,
2.159,507,224.5,24,0.007,,
2.1675,508,224.7,24,0.0065,,
2.176,509,225,24,0.0065,,
2.1845,510,225.3,24,0.0065,,
2.192,511,225.5,24,0.006,,
2.2005,512,225.7,24,0.007,,
2.209,513,225.9,24,0.007,,
2.217,514,226.1,24,0.006,,
2.2255,515,226.4,24,0.0065,,
2.234,516,226.6,24,0.0065,,
2.2415,517,226.8,24,0.006,,
2.25,518,227,24,0.007,,
2.2585,519,227.3,24,0.007,,
2.267,520,227.5,24,0.0065,,
2.2755,521,227.7,24,0.0065,,
2.284,522,228,24,0.0065,,
2.292,523,228.1,24,0.0065,,
2.2995,524,228.4,24,0.006,,
2.308,525,228.5,24,0.007,,
2.3165,526,228.8,24,0.0065,,
2.325,527,229,24,0.0065,,
2.3335,528,229.2,24,0.0065,,
2.341,529,229.4,24,0.006,,
2.3495,530,229.6,24,0.007,,
2.358,531,229.9,24,0.007,,
2.3665,532,230,24,0.0065,,
2.3745,533,230.2,24,0.006,,
2.383,534,230.4,24,0.0065,,
2.3915,535,230.7,24,0.007,,
2.399,536,230.8,24,0.006,,
2.4075,537,231,24,0.007,,
2.416,538,231.2,24,0.0065,,
2.4245,539,231.4,24,0.0065,,
2.433,540,231.5,24,0.0065,,
2.4415,541,231.8,24,0.0065,,
2.449,542,231.9,24,0.006,,
2.4575,543,232.2,24,0.007,,
2.4655,544,232.3,24,0.006,,
2.474,545,232.4,24,0.0065,,
2.4825,546,232.7,24,0.0065,,
2.491,547,232.9,24,0.0065,,
2.4985,548,233,24,0.006,,
2.507,549,233.2,24,0.007,,
2.5155,550,233.4,24,0.007,,
2.524,551,233.6,24,0.0065,,
2.5325,552,233.7,24,0.0065,,
2.5405,553,233.9,24,0.006,,
2.5485,554,234.1,24,0.0065,,
2.557,555,234.2,24,0.007,,
2.565,556,234.4,24,0.006,,
2.568,557,234.5,24,0.0025,,
2.5705,558,234.7,24,0.002,,
2.573,559,234.7,24,0.002,,
2.5765,560,234.7,24,0.003,,
2.5815,561,234.8,24,0.004,,
2.591,563,235,24,0.006,,
